"family","match_id","match_date","team_name","opponent_name","actual","n_prior","lambda_baseline","lambda_global","lambda_hier","nll_baseline","nll_global","nll_hier","threshold","brier_baseline","brier_hier"
"offsides",760455,"2026-06-22","Algeria","Jordan",0,1,1.54811507936508,1.6577380952381,1.80646096614898,1.54811507936508,1.6577380952381,1.80646096614898,2,0.209898994369801,0.290610194469835
"offsides",760456,"2026-06-22","Argentina","Austria",2,12,2.36992296918767,1.6577380952381,2.36533805591179,1.33735524541489,1.33997711586988,1.33664333063634,2,0.0992546840782978,0.0998966356611409
"offsides",760456,"2026-06-22","Austria","Argentina",0,1,1.88144841269841,1.6577380952381,1.52087480220159,1.88144841269841,1.6577380952381,1.52087480220159,2,0.314671476687435,0.201723885239336
"offsides",760457,"2026-06-22","France","Iraq",1,15,1.36443452380952,1.6577380952381,1.95123462549071,1.05369444927682,1.15228401527402,1.28277231198714,1,0.0652930913042634,0.0201919907448358
"offsides",760457,"2026-06-22","Iraq","France",0,1,1.54811507936508,1.6577380952381,1.35397724210563,1.54811507936508,1.6577380952381,1.35397724210563,2,0.209898994369801,0.153802486223914
"offsides",760458,"2026-06-23","England","Ghana",2,13,1.51178940568475,1.64244186046512,1.97893747275112,1.37834861404034,1.34322089347898,1.30696451182027,2,0.306791169708088,0.169527253552906
"offsides",760458,"2026-06-23","Ghana","England",2,4,1.69024547803618,1.64244186046512,1.34645154747672,1.33364511527094,1.34322089347898,1.44465343089245,2,0.246294805153,0.372657809738458
"offsides",760459,"2026-06-23","Colombia","DR Congo",7,5,1.82122093023256,1.64244186046512,1.99520049062727,6.1498324725589,6.69431470511923,5.68515005876081,2,0.208440349960077,0.165898580357048
"offsides",760459,"2026-06-23","DR Congo","Colombia",0,1,1.70203488372093,1.64244186046512,1.42667921300276,1.70203488372093,1.64244186046512,1.42667921300276,2,0.25744073338589,0.174174628786854
"offsides",760460,"2026-06-23","Panama","Croatia",1,4,1.57913436692506,1.64244186046512,1.51918659316799,1.12225753905604,1.14625778669207,1.10101153761991,2,0.219307221846779,0.201220065879991
"offsides",760460,"2026-06-23","Croatia","Panama",2,15,1.41061046511628,1.64244186046512,1.62794126604086,1.41571251632478,1.34322089347898,1.34645606748268,1,0.059533212419785,0.0385467868715654
"offsides",760461,"2026-06-23","Portugal","Uzbekistan",2,10,1.94748062015504,1.64244186046512,2.00821679552058,1.30755470556828,1.34322089347898,1.30686965228395,2,0.17674280477572,0.163043435518118
"offsides",760461,"2026-06-23","Uzbekistan","Portugal",2,1,1.3687015503876,1.64244186046512,1.3819283110477,1.43412369698937,1.34322089347898,1.42811579028244,1,0.0647382474930712,0.0630481460089587
"offsides",760462,"2026-06-24","Bosnia and Herzegovina","Qatar",1,2,1.32589285714286,1.65625,1.65575860420031,1.0438067701952,1.1516939892476,1.15149932927322,1,0.0705251627583726,0.0364608131155949
"offsides",760462,"2026-06-24","Qatar","Bosnia and Herzegovina",3,5,1.628125,1.65625,1.65107808519959,1.95759733134927,1.93434143697087,1.93855217587091,2,0.266146419700218,0.258664504431883
"offsides",760463,"2026-06-24","Switzerland","Canada",1,10,1.48541666666667,1.65625,1.63017098265488,1.08972135015431,1.1516939892476,1.14148607600327,1,0.0512605753820114,0.0383752727614517
"offsides",760463,"2026-06-24","Canada","Switzerland",3,5,1.828125,1.65625,1.70083229803972,1.8100119149138,1.93434143697087,1.89923861226066,2,0.206589384774018,0.243036260162906
"offsides",760464,"2026-06-24","Morocco","Haiti",5,12,1.78125,1.65625,2.21384198071788,3.68216491760793,3.92096168902007,3.02768642858423,2,0.219435033299001,0.123347492928685
"offsides",760464,"2026-06-24","Haiti","Morocco",0,2,2.18303571428571,1.65625,1.58173840038285,2.18303571428571,1.65625,1.58173840038285,2,0.411234152409857,0.22010154628795
"offsides",760465,"2026-06-24","Scotland","Brazil",0,2,1.46875,1.65625,1.40885408338177,1.46875,1.65625,1.40885408338177,1,0.592571914908633,0.570896283538501
"offsides",760465,"2026-06-24","Brazil","Scotland",1,12,1.95772058823529,1.65625,2.00516528536697,1.28593975694771,1.1516939892476,1.30943879141414,2,0.339224025882422,0.354489770834992
"offsides",760466,"2026-06-24","South Africa","South Korea",3,2,1.75446428571429,1.65625,1.52414858906635,1.85973307489968,1.93434143697087,2.0516002025972,2,0.227073249773044,0.302253396761086
"offsides",760466,"2026-06-24","South Korea","South Africa",0,9,1.734375,1.65625,2.03486031012446,1.734375,1.65625,2.03486031012446,2,0.267655309205285,0.364028309392136
"offsides",760467,"2026-06-24","Czech Republic","Mexico",1,2,1.75446428571429,1.65625,1.48894396013633,1.19230072570006,1.1516939892476,1.09087684304846,2,0.27402917991469,0.192253662979226
"offsides",760467,"2026-06-24","Mexico","Czech Republic",0,9,2.234375,1.65625,2.33207375046973,2.234375,1.65625,2.33207375046973,2,0.427364193538537,0.457618427437645
"offsides",760468,"2026-06-25","Ecuador","Germany",1,5,1.62554945054945,1.6510989010989,1.54767268019459,1.13970356850354,1.14965783420043,1.11092037428782,2,0.233562117863241,0.209765556269456
