team,venue_city,venue_country,distance_km
Saint Lucia,Los Angeles,USA,6148.1
Saint Lucia,San Francisco Bay Area,USA,6516.6
Saint Lucia,Boston,USA,3275.7
Saint Lucia,New York/New Jersey,USA,3239.8
Saint Lucia,Philadelphia,USA,3194.2
Saint Lucia,Houston,USA,3935.4
Saint Lucia,Miami,USA,2405.6
Saint Pierre and Miquelon,Mexico City,Mexico,4942.8
Saint Pierre and Miquelon,Guadalajara,Mexico,5138.4
Saint Pierre and Miquelon,Monterrey,Mexico,4515.3
Saint Pierre and Miquelon,Atlanta,USA,2775.2
Saint Pierre and Miquelon,Kansas City,USA,3200.7
Saint Pierre and Miquelon,Toronto,Canada,1846.6
Saint Pierre and Miquelon,Dallas,USA,3775.8
Saint Pierre and Miquelon,Vancouver,Canada,4819.0
Saint Pierre and Miquelon,Seattle,USA,4842.4
Saint Pierre and Miquelon,Los Angeles,USA,5310.2
Saint Pierre and Miquelon,San Francisco Bay Area,USA,5366.5
Saint Pierre and Miquelon,Boston,USA,1303.2
Saint Pierre and Miquelon,New York/New Jersey,USA,1576.9
Saint Pierre and Miquelon,Philadelphia,USA,1709.2
Saint Pierre and Miquelon,Houston,USA,3862.9
Saint Pierre and Miquelon,Miami,USA,3136.6
Saint Vincent and the Grenadines,Mexico City,Mexico,4097.9
Saint Vincent and the Grenadines,Guadalajara,Mexico,4557.4
Saint Vincent and the Grenadines,Monterrey,Mexico,4302.9
Saint Vincent and the Grenadines,Atlanta,USA,3275.2
Saint Vincent and the Grenadines,Kansas City,USA,4350.6
Saint Vincent and the Grenadines,Toronto,Canada,3808.1
Saint Vincent and the Grenadines,Dallas,USA,4237.9
Saint Vincent and the Grenadines,Vancouver,Canada,6876.7
Saint Vincent and the Grenadines,Seattle,USA,6778.7
Saint Vincent and the Grenadines,Los Angeles,USA,6176.7
Saint Vincent and the Grenadines,San Francisco Bay Area,USA,6551.1
Saint Vincent and the Grenadines,Boston,USA,3359.9
Saint Vincent and the Grenadines,New York/New Jersey,USA,3319.5
Saint Vincent and the Grenadines,Philadelphia,USA,3271.5
Saint Vincent and the Grenadines,Houston,USA,3964.8
Saint Vincent and the Grenadines,Miami,USA,2442.9
Samoa,Mexico City,Mexico,8758.7
Samoa,Guadalajara,Mexico,8388.6
Samoa,Monterrey,Mexico,8894.5
Samoa,Atlanta,USA,10618.5
Samoa,Kansas City,USA,9909.6
Samoa,Toronto,Canada,11250.0
Samoa,Dallas,USA,9455.5
Samoa,Vancouver,Canada,8481.3
Samoa,Seattle,USA,8402.5
Samoa,Los Angeles,USA,7754.1
Samoa,San Francisco Bay Area,USA,7711.3
Samoa,Boston,USA,11892.8
Samoa,New York/New Jersey,USA,11647.9
Samoa,Philadelphia,USA,11545.0
Samoa,Houston,USA,9493.6
Samoa,Miami,USA,10824.8
San Marino,Mexico City,Mexico,10140.4
San Marino,Guadalajara,Mexico,10322.4
San Marino,Monterrey,Mexico,9688.2
San Marino,Atlanta,USA,7972.0
San Marino,Kansas City,USA,8238.0
San Marino,Toronto,Canada,6949.5
San Marino,Dallas,USA,8901.8
San Marino,Vancouver,Canada,8787.3
San Marino,Seattle,USA,8917.7
San Marino,Los Angeles,USA,10024.9
San Marino,San Francisco Bay Area,USA,9873.4
San Marino,Boston,USA,6496.8
San Marino,New York/New Jersey,USA,6770.4
San Marino,Philadelphia,USA,6904.5
San Marino,Houston,USA,9037.2
San Marino,Miami,USA,8243.8
Saudi Arabia,Mexico City,Mexico,13884.4
Saudi Arabia,Guadalajara,Mexico,14027.3
Saudi Arabia,Monterrey,Mexico,13383.9
Saudi Arabia,Atlanta,USA,11713.5
Saudi Arabia,Kansas City,USA,11860.1
Saudi Arabia,Toronto,Canada,10642.4
Saudi Arabia,Dallas,USA,12565.0
Saudi Arabia,Vancouver,Canada,11728.5
Saudi Arabia,Seattle,USA,11902.7
Saudi Arabia,Los Angeles,USA,13305.5
Saudi Arabia,San Francisco Bay Area,USA,13009.7
Saudi Arabia,Boston,USA,10238.6
Saudi Arabia,New York/New Jersey,USA,10510.9
Saudi Arabia,Philadelphia,USA,10646.7
Saudi Arabia,Houston,USA,12742.1
Saudi Arabia,Miami,USA,12003.6
Scotland,Mexico City,Mexico,8600.8
Scotland,Guadalajara,Mexico,8730.0
Scotland,Monterrey,Mexico,8086.9
Scotland,Atlanta,USA,6437.3
Scotland,Kansas City,USA,6581.9
Scotland,Toronto,Canada,5345.3
Scotland,Dallas,USA,7273.2
Scotland,Vancouver,Canada,7064.1
Scotland,Seattle,USA,7190.1
Scotland,Los Angeles,USA,8296.1
Scotland,San Francisco Bay Area,USA,8138.6
Scotland,Boston,USA,4972.8
Scotland,New York/New Jersey,USA,5240.8
Scotland,Philadelphia,USA,5378.0
Scotland,Houston,USA,7444.9
Scotland,Miami,USA,6850.6
Senegal,Mexico City,Mexico,8623.5
Senegal,Guadalajara,Mexico,9032.7
Senegal,Monterrey,Mexico,8600.1
Senegal,Atlanta,USA,6992.8
Senegal,Kansas City,USA,7876.6
Senegal,Toronto,Canada,6642.4
Senegal,Dallas,USA,8177.1
Senegal,Vancouver,Canada,9868.6
Senegal,Seattle,USA,9882.0
Senegal,Los Angeles,USA,10071.2
Senegal,San Francisco Bay Area,USA,10253.8
Senegal,Boston,USA,5957.3
Senegal,New York/New Jersey,USA,6155.4
Senegal,Philadelphia,USA,6228.6
Senegal,Houston,USA,8060.9
Senegal,Miami,USA,6608.0
Serbia,Mexico City,Mexico,10631.8
Serbia,Guadalajara,Mexico,10783.4
Serbia,Monterrey,Mexico,10142.5
Serbia,Atlanta,USA,8461.1
Serbia,Kansas City,USA,8648.6
Serbia,Toronto,Canada,7397.8
Serbia,Dallas,USA,9335.7
Serbia,Vancouver,Canada,8972.1
Serbia,Seattle,USA,9116.2
Serbia,Los Angeles,USA,10320.3
Serbia,San Francisco Bay Area,USA,10125.5
Serbia,Boston,USA,6986.6
Serbia,New York/New Jersey,USA,7258.6
Serbia,Philadelphia,USA,7394.5
Serbia,Houston,USA,9496.5
Serbia,Miami,USA,8789.1
Seychelles,Mexico City,Mexico,16813.9
Seychelles,Guadalajara,Mexico,17119.8
Seychelles,Monterrey,Mexico,16524.5
Seychelles,Atlanta,USA,14755.7
Seychelles,Kansas City,USA,15134.5
Seychelles,Toronto,Canada,13829.0
Seychelles,Dallas,USA,15783.9
Seychelles,Vancouver,Canada,15047.3
Seychelles,Seattle,USA,15231.4
Seychelles,Los Angeles,USA,16690.4
Seychelles,San Francisco Bay Area,USA,16359.9
Seychelles,Boston,USA,13315.1
Seychelles,New York/New Jersey,USA,13586.7
Seychelles,Philadelphia,USA,13713.5
Seychelles,Houston,USA,15875.3
Seychelles,Miami,USA,14741.3
Sierra Leone,Mexico City,Mexico,9272.1
Sierra Leone,Guadalajara,Mexico,9699.4
Sierra Leone,Monterrey,Mexico,9303.3
Sierra Leone,Atlanta,USA,7747.3
Sierra Leone,Kansas City,USA,8661.3
Sierra Leone,Toronto,Canada,7449.5
Sierra Leone,Dallas,USA,8927.5
Sierra Leone,Vancouver,Canada,10694.6
Sierra Leone,Seattle,USA,10705.5
Sierra Leone,Los Angeles,USA,10847.4
Sierra Leone,San Francisco Bay Area,USA,11049.4
Sierra Leone,Boston,USA,6763.6
Sierra Leone,New York/New Jersey,USA,6954.3
Sierra Leone,Philadelphia,USA,7022.5
Sierra Leone,Houston,USA,8789.9
Sierra Leone,Miami,USA,7302.7
Singapore,Mexico City,Mexico,16616.9
Singapore,Guadalajara,Mexico,16167.5
Singapore,Monterrey,Mexico,16053.4
Singapore,Atlanta,USA,16023.8
Singapore,Kansas City,USA,15154.5
Singapore,Toronto,Canada,15009.3
Singapore,Dallas,USA,15637.9
Singapore,Vancouver,Canada,12825.9
Singapore,Seattle,USA,12982.5
Singapore,Los Angeles,USA,14122.2
Singapore,San Francisco Bay Area,USA,13640.3
Singapore,Boston,USA,15166.4
Singapore,New York/New Jersey,USA,15328.7
Singapore,Philadelphia,USA,15433.8
Singapore,Houston,USA,16009.5
Singapore,Miami,USA,16953.6
Slovakia,Mexico City,Mexico,10213.7
Slovakia,Guadalajara,Mexico,10354.4
Slovakia,Monterrey,Mexico,9712.1
Slovakia,Atlanta,USA,8044.8
Slovakia,Kansas City,USA,8208.8
Slovakia,Toronto,Canada,6968.6
Slovakia,Dallas,USA,8900.5
Slovakia,Vancouver,Canada,8529.0
Slovakia,Seattle,USA,8671.4
Slovakia,Los Angeles,USA,9869.6
Slovakia,San Francisco Bay Area,USA,9676.2
Slovakia,Boston,USA,6572.9
Slovakia,New York/New Jersey,USA,6843.7
Slovakia,Philadelphia,USA,6980.2
Slovakia,Houston,USA,9068.3
Slovakia,Miami,USA,8402.1
Slovenia,Mexico City,Mexico,10165.7
Slovenia,Guadalajara,Mexico,10327.8
Slovenia,Monterrey,Mexico,9689.0
Slovenia,Atlanta,USA,7994.7
Slovenia,Kansas City,USA,8211.5
Slovenia,Toronto,Canada,6944.8
Slovenia,Dallas,USA,8889.6
Slovenia,Vancouver,Canada,8651.9
Slovenia,Seattle,USA,8788.1
Slovenia,Los Angeles,USA,9939.7
Slovenia,San Francisco Bay Area,USA,9768.1
Slovenia,Boston,USA,6519.2
Slovenia,New York/New Jersey,USA,6791.8
Slovenia,Philadelphia,USA,6927.3
Slovenia,Houston,USA,9040.8
Slovenia,Miami,USA,8308.5
Solomon Islands,Mexico City,Mexico,11487.6
Solomon Islands,Guadalajara,Mexico,11055.6
Solomon Islands,Monterrey,Mexico,11436.4
Solomon Islands,Atlanta,USA,12953.5
Solomon Islands,Kansas City,USA,12007.9
Solomon Islands,Toronto,Canada,13174.6
Solomon Islands,Dallas,USA,11780.3
Solomon Islands,Vancouver,Canada,9872.2
Solomon Islands,Seattle,USA,9877.0
Solomon Islands,Los Angeles,USA,9839.1
Solomon Islands,San Francisco Bay Area,USA,9610.4
Solomon Islands,Boston,USA,13859.4
Solomon Islands,New York/New Jersey,USA,13685.1
Solomon Islands,Philadelphia,USA,13626.2
Solomon Islands,Houston,USA,11933.8
Solomon Islands,Miami,USA,13437.1
Somalia,Mexico City,Mexico,15468.9
Somalia,Guadalajara,Mexico,15781.4
Somalia,Monterrey,Mexico,15199.5
Somalia,Atlanta,USA,13427.9
Somalia,Kansas City,USA,13876.2
Somalia,Toronto,Canada,12544.9
Somalia,Dallas,USA,14490.6
Somalia,Vancouver,Canada,14201.8
Somalia,Seattle,USA,14367.0
Somalia,Los Angeles,USA,15663.6
Somalia,San Francisco Bay Area,USA,15438.1
Somalia,Boston,USA,12004.1
Somalia,New York/New Jersey,USA,12273.5
Somalia,Philadelphia,USA,12397.5
Somalia,Houston,USA,14555.4
Somalia,Miami,USA,13396.8
South Africa,Mexico City,Mexico,13694.8
South Africa,Guadalajara,Mexico,14164.5
South Africa,Monterrey,Mexico,14111.7
South Africa,Atlanta,USA,13076.1
South Africa,Kansas City,USA,14126.7
South Africa,Toronto,Canada,13103.6
South Africa,Dallas,USA,14127.6
South Africa,Vancouver,Canada,16442.4
South Africa,Seattle,USA,16425.9
South Africa,Los Angeles,USA,16057.0
South Africa,San Francisco Bay Area,USA,16442.3
South Africa,Boston,USA,12427.4
South Africa,New York/New Jersey,USA,12574.9
South Africa,Philadelphia,USA,12614.6
South Africa,Houston,USA,13853.7
South Africa,Miami,USA,12331.0
South Korea,Mexico City,Mexico,12061.9
South Korea,Guadalajara,Mexico,11663.3
South Korea,Monterrey,Mexico,11427.7
South Korea,Atlanta,USA,11445.8
South Korea,Kansas City,USA,10499.8
South Korea,Toronto,Canada,10601.9
South Korea,Dallas,USA,10961.3
South Korea,Vancouver,Canada,8159.8
South Korea,Seattle,USA,8322.9
South Korea,Los Angeles,USA,9586.9
South Korea,San Francisco Bay Area,USA,9085.9
South Korea,Boston,USA,10966.4
South Korea,New York/New Jersey,USA,11040.0
South Korea,Philadelphia,USA,11109.5
South Korea,Houston,USA,11333.7
South Korea,Miami,USA,12400.8
South Sudan,Mexico City,Mexico,13994.1
South Sudan,Guadalajara,Mexico,14348.3
South Sudan,Monterrey,Mexico,13812.0
South Sudan,Atlanta,USA,12055.5
South Sudan,Kansas City,USA,12645.2
South Sudan,Toronto,Canada,11291.0
South Sudan,Dallas,USA,13182.5
South Sudan,Vancouver,Canada,13518.3
South Sudan,Seattle,USA,13649.7
South Sudan,Los Angeles,USA,14667.9
South Sudan,San Francisco Bay Area,USA,14577.2
South Sudan,Boston,USA,10695.1
South Sudan,New York/New Jersey,USA,10955.5
South Sudan,Philadelphia,USA,11070.3
South Sudan,Houston,USA,13189.9
South Sudan,Miami,USA,11922.0
Spain,Mexico City,Mexico,9073.4
Spain,Guadalajara,Mexico,9316.8
Spain,Monterrey,Mexico,8707.5
Spain,Atlanta,USA,6943.8
Spain,Kansas City,USA,7383.1
Spain,Toronto,Canada,6039.5
Spain,Dallas,USA,7980.5
Spain,Vancouver,Canada,8414.5
Spain,Seattle,USA,8511.1
Spain,Los Angeles,USA,9376.8
Spain,San Francisco Bay Area,USA,9322.0
Spain,Boston,USA,5497.5
Spain,New York/New Jersey,USA,5768.7
Spain,Philadelphia,USA,5895.4
Spain,Houston,USA,8057.3
Spain,Miami,USA,7082.4
Sri Lanka,Mexico City,Mexico,17095.8
Sri Lanka,Guadalajara,Mexico,16923.6
Sri Lanka,Monterrey,Mexico,16390.0
Sri Lanka,Atlanta,USA,15195.8
Sri Lanka,Kansas City,USA,14868.9
Sri Lanka,Toronto,Canada,14017.5
Sri Lanka,Dallas,USA,15591.1
Sri Lanka,Vancouver,Canada,13379.2
Sri Lanka,Seattle,USA,13572.3
Sri Lanka,Los Angeles,USA,15081.8
Sri Lanka,San Francisco Bay Area,USA,14589.6
Sri Lanka,Boston,USA,13825.9
Sri Lanka,New York/New Jersey,USA,14075.0
Sri Lanka,Philadelphia,USA,14210.4
Sri Lanka,Houston,USA,15912.1
Sri Lanka,Miami,USA,15772.5
Sudan,Mexico City,Mexico,13461.9
Sudan,Guadalajara,Mexico,13745.4
Sudan,Monterrey,Mexico,13150.7
Sudan,Atlanta,USA,11380.4
Sudan,Kansas City,USA,11825.7
Sudan,Toronto,Canada,10489.9
Sudan,Dallas,USA,12434.2
Sudan,Vancouver,Canada,12418.0
Sudan,Seattle,USA,12561.2
Sudan,Los Angeles,USA,13704.9
Sudan,San Francisco Bay Area,USA,13550.6
Sudan,Boston,USA,9948.8
Sudan,New York/New Jersey,USA,10218.8
Sudan,Philadelphia,USA,10343.6
Sudan,Houston,USA,12503.7
Sudan,Miami,USA,11407.1
Suriname,Mexico City,Mexico,4983.8
Suriname,Guadalajara,Mexico,5455.3
Suriname,Monterrey,Mexico,5266.2
Suriname,Atlanta,USA,4322.7
Suriname,Kansas City,USA,5397.7
Suriname,Toronto,Canada,4822.2
Suriname,Dallas,USA,5263.0
Suriname,Vancouver,Canada,7924.6
Suriname,Seattle,USA,7825.7
Suriname,Los Angeles,USA,7179.3
Suriname,San Francisco Bay Area,USA,7569.9
Suriname,Boston,USA,4330.3
Suriname,New York/New Jersey,USA,4317.2
Suriname,Philadelphia,USA,4280.3
Suriname,Houston,USA,4975.2
Suriname,Miami,USA,3475.4
Sweden,Mexico City,Mexico,9598.4
Sweden,Guadalajara,Mexico,9661.9
Sweden,Monterrey,Mexico,9018.8
Sweden,Atlanta,USA,7480.0
Sweden,Kansas City,USA,7455.3
Sweden,Toronto,Canada,6331.9
Sweden,Dallas,USA,8180.2
Sweden,Vancouver,Canada,7436.9
Sweden,Seattle,USA,7592.1
Sweden,Los Angeles,USA,8893.3
Sweden,San Francisco Bay Area,USA,8647.0
Sweden,Boston,USA,6057.9
Sweden,New York/New Jersey,USA,6314.2
Sweden,Philadelphia,USA,6451.1
Sweden,Houston,USA,8401.4
Sweden,Miami,USA,7997.7
Switzerland,Mexico City,Mexico,9640.9
Switzerland,Guadalajara,Mexico,9815.7
Switzerland,Monterrey,Mexico,9179.9
Switzerland,Atlanta,USA,7470.8
Switzerland,Kansas City,USA,7724.4
Switzerland,Toronto,Canada,6439.3
Switzerland,Dallas,USA,8390.4
Switzerland,Vancouver,Canada,8304.1
Switzerland,Seattle,USA,8430.5
Switzerland,Los Angeles,USA,9516.5
Switzerland,San Francisco Bay Area,USA,9372.4
Switzerland,Boston,USA,5995.1
Switzerland,New York/New Jersey,USA,6268.4
Switzerland,Philadelphia,USA,6403.1
Switzerland,Houston,USA,8529.6
Switzerland,Miami,USA,7765.9
Syria,Mexico City,Mexico,12479.9
Syria,Guadalajara,Mexico,12633.5
Syria,Monterrey,Mexico,11992.0
Syria,Atlanta,USA,10308.8
Syria,Kansas City,USA,10487.5
Syria,Toronto,Canada,9247.7
Syria,Dallas,USA,11181.6
Syria,Vancouver,Canada,10587.3
Syria,Seattle,USA,10748.4
Syria,Los Angeles,USA,12060.5
Syria,San Francisco Bay Area,USA,11815.5
Syria,Boston,USA,8833.5
Syria,New York/New Jersey,USA,9106.0
Syria,Philadelphia,USA,9241.6
Syria,Houston,USA,11346.8
Syria,Miami,USA,10603.6
Taiwan,Mexico City,Mexico,13404.8
Taiwan,Guadalajara,Mexico,12979.5
Taiwan,Monterrey,Mexico,12807.0
Taiwan,Atlanta,USA,12924.9
Taiwan,Kansas City,USA,11964.0
Taiwan,Toronto,Canada,12083.9
Taiwan,Dallas,USA,12395.8
Taiwan,Vancouver,Canada,9574.8
Taiwan,Seattle,USA,9729.6
Taiwan,Los Angeles,USA,10906.2
Taiwan,San Francisco Bay Area,USA,10414.2
Taiwan,Boston,USA,12434.4
Taiwan,New York/New Jersey,USA,12516.0
Taiwan,Philadelphia,USA,12588.2
Taiwan,Houston,USA,12764.0
Taiwan,Miami,USA,13880.0
Tajikistan,Mexico City,Mexico,13461.6
Tajikistan,Guadalajara,Mexico,13381.1
Tajikistan,Monterrey,Mexico,12784.9
Tajikistan,Atlanta,USA,11513.8
Tajikistan,Kansas City,USA,11220.6
Tajikistan,Toronto,Canada,10334.2
Tajikistan,Dallas,USA,11955.4
Tajikistan,Vancouver,Canada,10181.0
Tajikistan,Seattle,USA,10374.6
Tajikistan,Los Angeles,USA,11921.3
Tajikistan,San Francisco Bay Area,USA,11499.5
Tajikistan,Boston,USA,10181.8
Tajikistan,New York/New Jersey,USA,10420.0
Tajikistan,Philadelphia,USA,10553.0
Tajikistan,Houston,USA,12253.9
Tajikistan,Miami,USA,12151.9
Tanzania,Mexico City,Mexico,14927.6
Tanzania,Guadalajara,Mexico,15335.0
Tanzania,Monterrey,Mexico,14867.8
Tanzania,Atlanta,USA,13159.4
Tanzania,Kansas City,USA,13843.2
Tanzania,Toronto,Canada,12491.6
Tanzania,Dallas,USA,14322.4
Tanzania,Vancouver,Canada,14827.6
Tanzania,Seattle,USA,14959.5
Tanzania,Los Angeles,USA,15934.1
Tanzania,San Francisco Bay Area,USA,15873.7
Tanzania,Boston,USA,11867.6
Tanzania,New York/New Jersey,USA,12118.6
Tanzania,Philadelphia,USA,12225.5
Tanzania,Houston,USA,14281.2
Tanzania,Miami,USA,12900.4
Thailand,Mexico City,Mexico,15757.6
Thailand,Guadalajara,Mexico,15377.9
Thailand,Monterrey,Mexico,15091.2
Thailand,Atlanta,USA,14710.1
Thailand,Kansas City,USA,13943.7
Thailand,Toronto,Canada,13637.5
Thailand,Dallas,USA,14519.0
Thailand,Vancouver,Canada,11808.4
Thailand,Seattle,USA,11982.7
Thailand,Los Angeles,USA,13306.3
Thailand,San Francisco Bay Area,USA,12803.6
Thailand,Boston,USA,13752.2
Thailand,New York/New Jersey,USA,13925.5
Thailand,Philadelphia,USA,14035.9
Thailand,Houston,USA,14894.8
Thailand,Miami,USA,15602.1
Timor-Leste,Mexico City,Mexico,15058.9
Timor-Leste,Guadalajara,Mexico,14592.8
Timor-Leste,Monterrey,Mexico,14821.2
Timor-Leste,Atlanta,USA,15862.0
Timor-Leste,Kansas City,USA,14785.7
Timor-Leste,Toronto,Canada,15424.4
Timor-Leste,Dallas,USA,14877.7
Timor-Leste,Vancouver,Canada,12267.8
Timor-Leste,Seattle,USA,12359.3
Timor-Leste,Los Angeles,USA,12938.0
Timor-Leste,San Francisco Bay Area,USA,12563.9
Timor-Leste,Boston,USA,15938.3
Timor-Leste,New York/New Jersey,USA,15938.2
Timor-Leste,Philadelphia,USA,15968.3
Timor-Leste,Houston,USA,15149.7
Timor-Leste,Miami,USA,16673.6
Togo,Mexico City,Mexico,10860.3
Togo,Guadalajara,Mexico,11276.7
Togo,Monterrey,Mexico,10849.1
Togo,Atlanta,USA,9224.2
Togo,Kansas City,USA,10066.7
Togo,Toronto,Canada,8783.6
Togo,Dallas,USA,10409.1
Togo,Vancouver,Canada,11847.1
Togo,Seattle,USA,11892.4
Togo,Los Angeles,USA,12265.6
Togo,San Francisco Bay Area,USA,12403.9
Togo,Boston,USA,8107.6
Togo,New York/New Jersey,USA,8325.2
Togo,Philadelphia,USA,8409.6
Togo,Houston,USA,10305.0
Togo,Miami,USA,8856.5
Tonga,Mexico City,Mexico,9414.5
Tonga,Guadalajara,Mexico,9073.8
Tonga,Monterrey,Mexico,9612.5
Tonga,Atlanta,USA,11363.6
Tonga,Kansas City,USA,10712.2
Tonga,Toronto,Canada,12061.9
Tonga,Dallas,USA,10220.6
Tonga,Vancouver,Canada,9365.9
Tonga,Seattle,USA,9283.8
Tonga,Los Angeles,USA,8584.7
Tonga,San Francisco Bay Area,USA,8565.5
Tonga,Boston,USA,12688.3
Tonga,New York/New Jersey,USA,12435.7
Tonga,Philadelphia,USA,12326.7
Tonga,Houston,USA,10230.6
Tonga,Miami,USA,11488.9
Trinidad and Tobago,Mexico City,Mexico,4145.4
Trinidad and Tobago,Guadalajara,Mexico,4612.3
Trinidad and Tobago,Monterrey,Mexico,4397.0
Trinidad and Tobago,Atlanta,USA,3466.5
Trinidad and Tobago,Kansas City,USA,4537.6
Trinidad and Tobago,Toronto,Canada,4051.2
Trinidad and Tobago,Dallas,USA,4384.8
Trinidad and Tobago,Vancouver,Canada,7067.6
Trinidad and Tobago,Seattle,USA,6963.5
Trinidad and Tobago,Los Angeles,USA,6301.4
Trinidad and Tobago,San Francisco Bay Area,USA,6690.8
Trinidad and Tobago,Boston,USA,3620.9
Trinidad and Tobago,New York/New Jersey,USA,3571.5
Trinidad and Tobago,Philadelphia,USA,3518.6
Trinidad and Tobago,Houston,USA,4096.2
Trinidad and Tobago,Miami,USA,2600.6
Tunisia,Mexico City,Mexico,10337.8
Tunisia,Guadalajara,Mexico,10572.4
Tunisia,Monterrey,Mexico,9956.8
Tunisia,Atlanta,USA,8199.5
Tunisia,Kansas City,USA,8592.3
Tunisia,Toronto,Canada,7261.9
Tunisia,Dallas,USA,9212.9
Tunisia,Vancouver,Canada,9394.0
Tunisia,Seattle,USA,9511.3
Tunisia,Los Angeles,USA,10509.5
Tunisia,San Francisco Bay Area,USA,10406.7
Tunisia,Boston,USA,6743.3
Tunisia,New York/New Jersey,USA,7015.9
Tunisia,Philadelphia,USA,7144.7
Tunisia,Houston,USA,9305.1
Tunisia,Miami,USA,8350.1
Turkey,Mexico City,Mexico,11764.2
Turkey,Guadalajara,Mexico,11897.2
Turkey,Monterrey,Mexico,11253.6
Turkey,Atlanta,USA,9596.0
Turkey,Kansas City,USA,9733.4
Turkey,Toronto,Canada,8513.1
Turkey,Dallas,USA,10435.1
Turkey,Vancouver,Canada,9820.5
Turkey,Seattle,USA,9979.5
Turkey,Los Angeles,USA,11284.1
Turkey,San Francisco Bay Area,USA,11041.5
Turkey,Boston,USA,8124.2
Turkey,New York/New Jersey,USA,8395.0
Turkey,Philadelphia,USA,8531.5
Turkey,Houston,USA,10612.7
Turkey,Miami,USA,9941.2
Turkmenistan,Mexico City,Mexico,13229.6
Turkmenistan,Guadalajara,Mexico,13225.2
Turkmenistan,Monterrey,Mexico,12597.8
Turkmenistan,Atlanta,USA,11163.2
Turkmenistan,Kansas City,USA,11015.7
Turkmenistan,Toronto,Canada,9997.7
Turkmenistan,Dallas,USA,11754.2
Turkmenistan,Vancouver,Canada,10314.8
Turkmenistan,Seattle,USA,10502.6
Turkmenistan,Los Angeles,USA,12012.6
Turkmenistan,San Francisco Bay Area,USA,11636.1
Turkmenistan,Boston,USA,9760.0
Turkmenistan,New York/New Jersey,USA,10013.4
Turkmenistan,Philadelphia,USA,10149.8
Turkmenistan,Houston,USA,12016.3
Turkmenistan,Miami,USA,11701.9
Turks and Caicos Islands,Mexico City,Mexico,2925.4
Turks and Caicos Islands,Guadalajara,Mexico,3348.7
Turks and Caicos Islands,Monterrey,Mexico,2996.8
Turks and Caicos Islands,Atlanta,USA,1887.3
Turks and Caicos Islands,Kansas City,USA,2958.5
Turks and Caicos Islands,Toronto,Canada,2581.3
Turks and Caicos Islands,Dallas,USA,2848.1
Turks and Caicos Islands,Vancouver,Canada,5488.2
Turks and Caicos Islands,Seattle,USA,5385.4
Turks and Caicos Islands,Los Angeles,USA,4804.4
Turks and Caicos Islands,San Francisco Bay Area,USA,5162.9
Turks and Caicos Islands,Boston,USA,2293.9
Turks and Caicos Islands,New York/New Jersey,USA,2169.6
Turks and Caicos Islands,Philadelphia,USA,2085.6
Turks and Caicos Islands,Houston,USA,2593.7
Turks and Caicos Islands,Miami,USA,1052.0
Tuvalu,Mexico City,Mexico,9455.3
Tuvalu,Guadalajara,Mexico,9045.1
Tuvalu,Monterrey,Mexico,9483.9
Tuvalu,Atlanta,USA,11121.6
Tuvalu,Kansas City,USA,10287.9
Tuvalu,Toronto,Canada,11574.5
Tuvalu,Dallas,USA,9937.1
Tuvalu,Vancouver,Canada,8511.9
Tuvalu,Seattle,USA,8467.4
Tuvalu,Los Angeles,USA,8089.4
Tuvalu,San Francisco Bay Area,USA,7955.0
Tuvalu,Boston,USA,12249.7
Tuvalu,New York/New Jersey,USA,12030.7
Tuvalu,Philadelphia,USA,11945.2
Tuvalu,Houston,USA,10035.0
Tuvalu,Miami,USA,11471.9
Uganda,Mexico City,Mexico,14320.3
Uganda,Guadalajara,Mexico,14698.4
Uganda,Monterrey,Mexico,14189.8
Uganda,Atlanta,USA,12450.8
Uganda,Kansas City,USA,13085.9
Uganda,Toronto,Canada,11731.6
Uganda,Dallas,USA,13596.4
Uganda,Vancouver,Canada,14031.0
Uganda,Seattle,USA,14160.5
Uganda,Los Angeles,USA,15145.5
Uganda,San Francisco Bay Area,USA,15073.2
Uganda,Boston,USA,11121.1
Uganda,New York/New Jersey,USA,11377.2
Uganda,Philadelphia,USA,11488.3
Uganda,Houston,USA,13581.7
Uganda,Miami,USA,12260.5
Ukraine,Mexico City,Mexico,10830.3
Ukraine,Guadalajara,Mexico,10911.7
Ukraine,Monterrey,Mexico,10267.4
Ukraine,Atlanta,USA,8690.0
Ukraine,Kansas City,USA,8711.4
Ukraine,Toronto,Canada,7559.5
Ukraine,Dallas,USA,9432.2
Ukraine,Vancouver,Canada,8645.9
Ukraine,Seattle,USA,8807.9
Ukraine,Los Angeles,USA,10144.4
Ukraine,San Francisco Bay Area,USA,9882.2
Ukraine,Boston,USA,7243.8
Ukraine,New York/New Jersey,USA,7506.9
Ukraine,Philadelphia,USA,7644.3
Ukraine,Houston,USA,9643.0
Ukraine,Miami,USA,9147.7
United Arab Emirates,Mexico City,Mexico,14365.9
United Arab Emirates,Guadalajara,Mexico,14451.5
United Arab Emirates,Monterrey,Mexico,13807.7
United Arab Emirates,Atlanta,USA,12210.7
United Arab Emirates,Kansas City,USA,12245.1
United Arab Emirates,Toronto,Canada,11096.2
United Arab Emirates,Dallas,USA,12970.5
United Arab Emirates,Vancouver,Canada,11811.6
United Arab Emirates,Seattle,USA,11995.5
United Arab Emirates,Los Angeles,USA,13473.6
United Arab Emirates,San Francisco Bay Area,USA,13125.0
United Arab Emirates,Boston,USA,10747.3
