match_id,date,actual,lambda_hier,lambda_baseline,threshold,nll_hier,nll_baseline,nll_global,brier_hier,brier_baseline
760457,2026-06-22,6.0,8.89713777648879,8.43898809523809,8,2.3620112272969322,2.2210648623029243,2.3959037479927847,0.4407889019310054,0.36779931472003335
760458,2026-06-23,11.0,10.65481863694842,9.38759689922481,9,2.1309917987951437,2.2566220139930664,2.349058789887847,0.06973837791020471,0.1646639216543607
760459,2026-06-23,9.0,7.9295589192857,8.32015503875969,8,2.0960096884876442,2.053854516708899,2.026836382186561,0.21421711903732754,0.16747182133247993
760460,2026-06-23,9.0,7.84202874413392,7.97467700258398,8,2.1083781007675526,2.0900641631995462,2.0268350285084473,0.22583437315925253,0.20839327046357198
760461,2026-06-23,5.0,8.7120784646632,9.37596899224806,9,2.6760182469745395,2.9727111065880596,2.791507579605673,0.25588686324801885,0.35135707598525334
760462,2026-06-24,10.0,8.14203885343554,7.71599025974026,8,2.276045206048508,2.3874545058463283,2.1449793253645364,0.18776293050641962,0.243301460184099
760463,2026-06-24,9.0,10.59333712239531,11.91685606060606,12,2.1531375313604943,2.41709867879762,2.0272112331940324,0.13861493562091085,0.27969447929902436
760464,2026-06-24,10.0,7.92691236395863,7.52291825821238,8,2.3286889529507153,2.4477895419362756,2.1418573930031233,0.2145622064888046,0.27173697950404313
760465,2026-06-24,14.0,8.90457279926194,10.329640947288011,10,3.483884787572567,2.8306167901279373,3.4644161212212943,0.35997502240724066,0.1742437048052741
760466,2026-06-24,10.0,9.55219964674025,8.85024350649351,9,2.088897645091082,2.1502063445756754,2.127820829034661,0.14854952913138347,0.2261397242491875
760467,2026-06-24,6.0,8.548282246347739,8.99310064935065,9,2.2531513229322275,2.3936057283459817,2.4156391912773874,0.23379588793285966,0.2953248810521613
760468,2026-06-25,5.0,9.41801345571255,11.17428148774302,11,2.9923842957782387,3.893699020356589,2.8013688561009484,0.11872786607743648,0.3144340593060621
760469,2026-06-25,4.0,7.39266747647639,7.15208006279435,7,2.5687667972034935,2.460520964058883,3.3473682324754916,0.3684677335572733,0.3279789983218755
760470,2026-06-25,11.0,10.232286428977861,10.99707435421721,11,2.1535656441724207,2.125460234224592,2.3717842916424825,0.30692065493255527,0.211819023106439
760471,2026-06-25,10.0,8.78252514943314,8.43978937728938,8,2.1592980351236175,2.2146284203747904,2.1473176395960234,0.12248184229121149,0.15478763642636026
760472,2026-06-25,10.0,8.41781871635542,8.52185474781629,9,2.218723940659192,2.1999272153405958,2.1447858530376216,0.2856170951838414,0.27050588331680203
760473,2026-06-25,10.0,8.163609423511879,7.39324960753532,7,2.2711579716964962,2.491988493703751,2.142391477390584,0.08631990618144715,0.15437301017078428
760474,2026-06-26,15.0,8.5841266213869,8.07009878419453,8,4.234676664025585,4.6468843211868744,3.9873223909035573,0.1404684002803353,0.19644359109631584
760475,2026-06-26,9.0,7.83379310653284,8.96707193515704,9,2.109599159719334,2.0268666679089407,2.026869962825087,0.3791284816699615,0.21159901650623264
760476,2026-06-26,10.0,7.01653956235873,6.93479950900164,7,2.638250568754252,2.673690648802161,2.1285315142333925,0.2000321492344768,0.21111327188210371
760477,2026-06-26,13.0,8.35795789638562,8.629000536384769,9,3.308338105134144,3.1644914755787674,2.966579813643083,0.2945356761719087,0.2554685359927708
760478,2026-06-26,6.0,8.03075859405896,7.39057750759878,7,2.1103358451197565,1.9685934451380733,2.434006361208459,0.4766080580747932,0.3681135483241985
760479,2026-06-26,7.0,8.7937175709915,10.510283687943272,11,2.100616053076699,2.568965811989081,2.158872041706136,0.07281911423966653,0.23091165564662808
760480,2026-06-27,5.0,9.15599522297305,8.53192194403535,9,2.8714425639908026,2.6003404270452606,2.815287816218518,0.3189035890580902,0.23163070301003097
760481,2026-06-27,7.0,7.754675821171279,9.06286609653233,9,1.9417652298517023,2.1587295440325303,2.1377927151121963,0.13931725258216118,0.3053678240905687
760482,2026-06-27,6.0,8.53244087609364,8.25994108983799,8,2.248439253012208,2.1706875686886047,2.3758383821640034,0.3826527293487745,0.33953630195442464
760483,2026-06-27,8.0,9.39081887987607,8.62892734413353,9,2.0775618060426133,1.992568618662327,2.0157409094098817,0.35356768329280686,0.24458075774448917
760484,2026-06-27,3.0,8.79690002125856,9.11708394698085,9,4.065461323154,4.278393385302756,4.121912932128401,0.26760165617629916,0.3132311037118892
760485,2026-06-27,10.0,9.41268334839246,9.08360010851872,9,2.0965151996562064,2.1233066640438274,2.157291157728487,0.16212756325973637,0.1977492588687265
760486,2026-06-28,5.0,10.21806459431682,10.32130681818182,10,3.384770374553952,3.437746652437177,2.719908547787618,0.32380437744009183,0.33822403343988805
760487,2026-06-29,8.0,8.87165262382333,10.7777950525152,11,2.0133667660194607,2.3624939234479108,2.00308455744403,0.0777882130872017,0.263511444417031
760488,2026-06-29,13.0,7.09398248497722,7.67724412127397,8,4.175936802455819,3.7320195973806953,3.104465748319619,0.3418894196765845,0.24884581970620567
760489,2026-06-29,22.0,8.33705908241008,9.03469260838664,9,10.152608858408591,9.08229213490614,9.414324301954395,0.2976873001095954,0.20348268087761323
760490,2026-06-30,17.0,8.48517427975119,8.84436274509804,9,5.638800280114019,5.2931714673961,5.164286829944736,0.2757768301803348,0.2268890023305704
760491,2026-06-30,11.0,8.065029947267181,8.82917409387997,9,2.6044261202463126,2.3728057022209725,2.312684191828552,0.34043821302765587,0.22883189947040328
760492,2026-06-30,10.0,8.80189858839925,8.64059714795009,9,2.1566366925198253,2.1802927732880732,2.119867036671369,0.23234871435719798,0.2538733849106197
760493,2026-07-01,6.0,9.17904917114744,9.75147611379495,10,2.4567586443157907,2.6662153067821137,2.439812522138345,0.19024307684575267,0.26073029370066436
760494,2026-07-01,7.0,9.97359671193918,9.60668276972625,10,2.3991691663995702,2.2946312838127323,2.164878051911254,0.2902651813020495,0.24206552283414604
760495,2026-07-01,8.0,9.75073769166129,9.589613526570052,10,2.1365970517598196,2.108771721670797,2.0340355260367637,0.26063385294867114,0.23989913355248846
760496,2026-07-02,14.0,8.377177908765411,9.369461420932002,9,3.8112437935345547,3.2363039865459413,3.4025145747729972,0.29165449388325004,0.16651569393635246
760497,2026-07-02,9.0,9.070094497414889,9.707589285714281,10,2.027077832734026,2.0532449441518743,2.0274865618402735,0.17793739706354827,0.2550202202341259
760498,2026-07-02,6.0,9.21380756231461,9.770089285714281,10,2.468839688696873,2.6733868690689224,2.4329316823596923,0.19425047585832664,0.26316530362073165
760499,2026-07-03,11.0,8.25506805032501,7.98839095177123,8,2.538275366669824,2.6328158734950975,2.317126182464138,0.17468963729794185,0.20664520257875954
760500,2026-07-03,16.0,9.70619272062263,8.85229799851742,9,4.01382712095333,4.633324725986569,4.443082356147457,0.13458116160391653,0.2258783494162685
760501,2026-07-03,5.0,8.79325339938894,7.89159197609902,8,2.7108213007190507,2.3500942895141925,2.8807490150507356,0.42424436108524594,0.2828188910985766
760502,2026-07-04,12.0,9.34659837867229,9.89130523066927,10,2.513663266277007,2.3786463857352267,2.5790844140592633,0.2935921431417577,0.2224067984495841
760503,2026-07-04,14.0,8.14806549274849,7.97942386831275,8,3.9703591683399075,4.094518084421999,3.3428888810697295,0.18704848075338862,0.20778703770834467
760504,2026-07-05,10.0,9.27731484901132,10.85503514137024,11,2.106005854467151,2.113157307754573,2.1110092676125394,0.10716142098111757,0.27321134916673134
760505,2026-07-05,14.0,8.78296690058609,9.60637833114897,10,3.5547883544158445,3.123617491040804,3.3095259277782425,0.3794293287917967,0.2581023928259465
760506,2026-07-06,10.0,9.168333719677861,10.957070707070699,11,2.1151906947701278,2.12163353470752,2.105969805647387,0.09868950609197341,0.28619996156154187
760507,2026-07-06,8.0,9.47445709412172,10.08428413691572,10,2.0902643924396145,2.2010615521934387,2.062500221736947,0.22548360339736856,0.3053332200921725
760508,2026-07-07,10.0,8.47849708574379,9.445273327626271,9,2.2075776224003327,2.0945415066551973,2.1064419990839074,0.27674302914230275,0.15887601295697953
760509,2026-07-07,7.0,9.14478227345739,9.557357357357361,10,2.1776593214307063,2.2813398858532956,2.210024868027329,0.18633060886477015,0.2358257457807239
760510,2026-07-09,10.0,8.208282675083751,8.53617931547619,9,2.2612579800832897,2.197456681086731,2.10774742822543,0.3175320288243681,0.2684644083512996
760511,2026-07-10,6.0,9.35230404004036,10.81043209876543,11,2.517818846019331,3.1066136928597423,2.4861390115166753,0.11323819376872608,0.26759553085680676
760512,2026-07-11,11.0,8.997782653571129,9.811826226870469,10,2.333330572726098,2.1946614970362788,2.2854181620308633,0.3453917509957919,0.23201778466921408
760513,2026-07-11,10.0,8.942346541249501,10.383884674813881,10,2.1387788003821573,2.085746709353071,2.108386417933751,0.35402969294210607,0.16884956807110385
