season_year,data_source,match_id,match_date,competition_stage,team_code,team_name,opponent_code,opponent_name,is_home,goals,opponent_goals,result,total_shots,shots_on_target,blocked_shots,xg_total,fouls_committed,fouls_won,yellow_cards,red_cards,corners,offsides,passes,passes_completed,pass_pct,clearances,interceptions,possession_pct,saves,effective_tackles,venue,venue_city,referee_name,elo_pre,elo_diff_pre,neutral_pit
2022,statsbomb_event_data,3869117,2022-12-03,Round of 16,NED,Netherlands,USA,United States,TRUE,3,1,W,11,6,1,1.4819,11,4,2,0,4,0,439,332,75.6,35,7,,,,Sheikh Khalifa International Stadium,,Wilton Pereira Sampaio,2123.3598,193.7885000000001,True
2022,statsbomb_event_data,3869117,2022-12-03,Round of 16,USA,United States,NED,Netherlands,FALSE,1,3,L,18,6,5,1.6521,5,11,0,0,5,3,618,499,80.7,11,15,,,,Sheikh Khalifa International Stadium,,Wilton Pereira Sampaio,1929.5713,-193.7885000000001,True
2022,statsbomb_event_data,3869118,2022-12-04,Round of 16,ENG,England,SEN,Senegal,TRUE,3,0,W,8,4,0,1.02,16,13,0,0,3,0,626,536,85.6,11,15,,,,Al Bayt Stadium,,Ivan Arcides Barton Cisneros,2014.8957,126.45219999999995,True
2022,statsbomb_event_data,3869118,2022-12-04,Round of 16,SEN,Senegal,ENG,England,FALSE,0,3,L,10,1,4,0.9728,13,16,1,0,3,0,408,323,79.2,21,9,,,,Al Bayt Stadium,,Ivan Arcides Barton Cisneros,1888.4435,-126.45219999999995,True
2022,statsbomb_event_data,3869151,2022-12-03,Round of 16,ARG,Argentina,AUS,Australia,TRUE,2,1,W,14,5,2,1.4816,9,16,0,0,1,4,728,646,88.7,25,16,,,,Ahmad bin Ali Stadium,,Szymon Marciniak,2174.9634,295.3443000000002,True
2022,statsbomb_event_data,3869151,2022-12-03,Round of 16,AUS,Australia,ARG,Argentina,FALSE,1,2,L,5,1,3,0.4261,18,8,2,0,3,0,478,384,80.3,11,9,,,,Ahmad bin Ali Stadium,,Szymon Marciniak,1879.6191,-295.3443000000002,True
2022,statsbomb_event_data,3869152,2022-12-04,Round of 16,FRA,France,,Poland,TRUE,3,1,W,16,8,2,1.1264,11,10,1,0,7,2,593,505,85.2,12,15,,,,Al Thumama Stadium,,Jesús Valenzuela Sáez,2036.8094,147.31460000000015,True
2022,statsbomb_event_data,3869152,2022-12-04,Round of 16,,Poland,FRA,France,FALSE,1,3,L,12,2,6,1.5935,10,10,2,0,1,1,488,406,83.2,22,8,,,,Al Thumama Stadium,,Jesús Valenzuela Sáez,1889.4948,-147.31460000000015,True
2022,statsbomb_event_data,3869219,2022-12-05,Round of 16,JPN,Japan,CRO,Croatia,TRUE,1,1,D,13,4,4,1.069,13,15,0,0,8,3,582,436,74.9,34,21,,,,Al Janoub Stadium   ,,Ismail Elfath,1942.716,-71.64820000000009,True
2022,statsbomb_event_data,3869219,2022-12-05,Round of 16,CRO,Croatia,JPN,Japan,FALSE,1,1,D,17,4,7,0.8544,16,13,2,0,5,0,796,657,82.5,43,10,,,,Al Janoub Stadium   ,,Ismail Elfath,2014.3642,71.64820000000009,True
2022,statsbomb_event_data,3869220,2022-12-06,Round of 16,MAR,Morocco,ESP,Spain,TRUE,0,0,D,6,2,0,0.5704,19,14,1,0,0,5,365,250,68.5,35,18,,,,Education City Stadium ,,Fernando Andrés Rapallini,1959.0073,-114.17179999999985,True
2022,statsbomb_event_data,3869220,2022-12-06,Round of 16,ESP,Spain,MAR,Morocco,FALSE,0,0,D,12,1,5,0.495,14,18,1,0,8,4,1068,960,89.9,10,9,,,,Education City Stadium ,,Fernando Andrés Rapallini,2073.1791,114.17179999999985,True
2022,statsbomb_event_data,3869253,2022-12-05,Round of 16,BRA,Brazil,KOR,South Korea,TRUE,4,1,W,18,10,2,3.2614,8,11,0,0,5,0,641,566,88.3,10,8,,,,Stadium 974,,Clément Turpin,2199.3463,302.21990000000005,True
2022,statsbomb_event_data,3869253,2022-12-05,Round of 16,KOR,South Korea,BRA,Brazil,FALSE,1,4,L,8,6,0,0.3448,12,8,1,0,4,5,555,476,85.8,15,22,,,,Stadium 974,,Clément Turpin,1897.1264,-302.21990000000005,True
2022,statsbomb_event_data,3869254,2022-12-06,Round of 16,POR,Portugal,SUI,Switzerland,TRUE,6,1,W,15,9,3,2.2843,14,15,0,0,6,3,488,404,82.8,16,10,,,,Lusail Stadium,,César Arturo Ramos Palazuelos,2057.5345,57.69360000000029,True
2022,statsbomb_event_data,3869254,2022-12-06,Round of 16,SUI,Switzerland,POR,Portugal,FALSE,1,6,L,10,3,4,1.2718,15,14,2,0,6,3,528,438,83,15,9,,,,Lusail Stadium,,César Arturo Ramos Palazuelos,1999.8409,-57.69360000000029,True
2022,statsbomb_event_data,3869321,2022-12-09,Quarter-finals,NED,Netherlands,ARG,Argentina,TRUE,2,2,D,7,2,3,0.5695,37,20,7,1,2,1,691,572,82.8,27,24,,,,Lusail Stadium,,Antonio Miguel Mateu Lahoz,2145.5754,-38.6549,True
2022,statsbomb_event_data,3869321,2022-12-09,Quarter-finals,ARG,Argentina,NED,Netherlands,FALSE,2,2,D,14,5,4,1.9392,22,37,8,0,8,2,640,531,83,27,10,,,,Lusail Stadium,,Antonio Miguel Mateu Lahoz,2184.2303,38.6549,True
2022,statsbomb_event_data,3869354,2022-12-10,Quarter-finals,ENG,England,FRA,France,TRUE,1,2,L,16,7,5,2.3526,10,15,1,0,5,1,554,465,83.9,11,9,,,,Al Bayt Stadium,,Wilton Pereira Sampaio,2049.0891,-14.70679999999993,True
2022,statsbomb_event_data,3869354,2022-12-10,Quarter-finals,FRA,France,ENG,England,FALSE,2,1,W,8,5,1,0.8394,15,10,3,0,2,2,412,328,79.6,17,7,,,,Al Bayt Stadium,,Wilton Pereira Sampaio,2063.7959,14.70679999999993,True
2022,statsbomb_event_data,3869420,2022-12-09,Quarter-finals,CRO,Croatia,BRA,Brazil,TRUE,1,1,D,9,1,3,0.6329,23,23,2,0,3,3,737,639,86.7,34,14,,,,Education City Stadium ,,Michael Oliver,2008.2638,-206.7641000000001,True
2022,statsbomb_event_data,3869420,2022-12-09,Quarter-finals,BRA,Brazil,CRO,Croatia,FALSE,1,1,D,20,11,6,1.8163,25,23,3,0,7,3,747,652,87.3,13,8,,,,Education City Stadium ,,Michael Oliver,2215.0279,206.7641000000001,True
2022,statsbomb_event_data,3869486,2022-12-10,Quarter-finals,MAR,Morocco,POR,Portugal,TRUE,1,0,W,9,3,0,0.972,18,9,2,1,3,2,249,184,73.9,35,15,,,,Al Thumama Stadium,,Facundo Tello Figueroa,1968.5255,-139.13620000000014,True
2022,statsbomb_event_data,3869486,2022-12-10,Quarter-finals,POR,Portugal,MAR,Morocco,FALSE,0,1,L,12,3,3,0.7441,9,17,1,0,9,2,731,616,84.3,3,4,,,,Al Thumama Stadium,,Facundo Tello Figueroa,2107.6617,139.13620000000014,True
2022,statsbomb_event_data,3869519,2022-12-13,Semi-finals,ARG,Argentina,CRO,Croatia,TRUE,3,0,W,9,7,1,1.8644,20,10,2,0,2,1,432,358,82.9,18,8,,,,Lusail Stadium,,Daniele Orsato,2180.9062,156.6353999999999,True
2022,statsbomb_event_data,3869519,2022-12-13,Semi-finals,CRO,Croatia,ARG,Argentina,FALSE,0,3,L,12,2,3,0.4101,10,20,2,0,4,0,648,559,86.3,8,12,,,,Lusail Stadium,,Daniele Orsato,2024.2708,-156.6353999999999,True
2022,statsbomb_event_data,3869552,2022-12-14,Semi-finals,FRA,France,MAR,Morocco,TRUE,2,0,W,14,2,6,2.0024,14,13,0,0,2,4,387,316,81.7,19,20,,,,Al Bayt Stadium,,César Arturo Ramos Palazuelos,2092.5268,82.59080000000017,True
2022,statsbomb_event_data,3869552,2022-12-14,Semi-finals,MAR,Morocco,FRA,France,FALSE,0,2,L,13,1,6,1.2304,14,14,1,0,3,3,615,529,86,12,4,,,,Al Bayt Stadium,,César Arturo Ramos Palazuelos,2009.936,-82.59080000000017,True
2022,statsbomb_event_data,3869684,2022-12-17,3rd Place Final,CRO,Croatia,MAR,Morocco,TRUE,2,1,W,12,4,3,0.8493,14,15,0,0,6,2,528,439,83.1,19,8,,,,Sheikh Khalifa International Stadium,,Abdulrahman Ibrahim Al Jassim,1993.9564,18.520300000000134,True
2022,statsbomb_event_data,3869684,2022-12-17,3rd Place Final,MAR,Morocco,CRO,Croatia,FALSE,1,2,L,9,2,2,0.9915,15,14,2,0,3,2,512,431,84.2,16,16,,,,Sheikh Khalifa International Stadium,,Abdulrahman Ibrahim Al Jassim,1975.4361,-18.520300000000134,True
2022,statsbomb_event_data,3869685,2022-12-18,Final,ARG,Argentina,FRA,France,TRUE,3,3,D,20,10,4,2.7583,29,18,5,0,6,4,693,560,80.8,26,13,,,,Lusail Stadium,,Szymon Marciniak,2211.2206,84.19399999999996,True
2022,statsbomb_event_data,3869685,2022-12-18,Final,FRA,France,ARG,Argentina,FALSE,3,3,D,10,5,3,2.2726,19,26,3,0,5,4,570,434,76.1,19,15,,,,Lusail Stadium,,Szymon Marciniak,2127.0266,-84.19399999999996,True
