"family","match_id","match_date","team_name","opponent_name","actual","n_prior","lambda_baseline","lambda_global","lambda_hier","nll_baseline","nll_global","nll_hier","threshold","brier_baseline","brier_hier"
"sot",760467,"2026-06-24","Czech Republic","Mexico",1,2,3.82873376623377,3.96022727272727,2.71713557377928,2.48619962704297,2.5839258570049,1.71755734624382,4,0.283424028603316,0.0839198253008356
"sot",760467,"2026-06-24","Mexico","Czech Republic",5,9,3.98579545454545,3.96022727272727,5.42016796033106,1.85960267480568,1.86621193689746,1.75702568330122,4,0.190314178371351,0.0444835111453006
"sot",760468,"2026-06-25","Ecuador","Germany",3,5,4.69587912087912,3.99175824175824,3.68396638125073,1.84758256613073,1.63082232318567,1.56375587225617,5,0.254650352914355,0.0959061222761212
"sot",760468,"2026-06-25","Germany","Ecuador",3,8,6.38144547759932,3.99175824175824,5.39479152559529,2.61302104008132,1.63082232318567,2.13024912738597,6,0.376372659371833,0.205179635041096
"sot",760469,"2026-06-25","Paraguay","Australia",2,2,3.2798273155416,3.99175824175824,3.63773331950532,1.59739294948278,1.9164418304511,1.7481589535455,3,0.405140126882573,0.495444493941173
"sot",760469,"2026-06-25","Australia","Paraguay",5,9,3.06848508634223,3.99175824175824,3.80009860587006,2.25005691616672,1.85809100487258,1.91245527210787,3,0.166482733834476,0.0722968585602366
"sot",760470,"2026-06-25","Turkey","United States",3,2,4.70839874411303,3.99175824175824,3.9707246588678,1.85211457087246,1.63082232318567,1.62563829281077,5,0.25699158967592,0.133549199943129
"sot",760470,"2026-06-25","United States","Turkey",7,6,3.72352647352647,3.99175824175824,4.17265465349767,3.04598946263887,2.82729703128886,2.69794892885474,4,0.239369286714186,0.160389440341067
"sot",760471,"2026-06-25","Japan","Sweden",3,10,3.86391941391941,3.99175824175824,5.50526887158591,1.60063270158185,1.63082232318567,2.17991150984312,4,0.291063381183668,0.638236687768422
"sot",760471,"2026-06-25","Sweden","Japan",5,7,4.6632326007326,3.99175824175824,3.29740058924833,1.75217984956765,1.85809100487258,2.11922004280128,5,0.251428410388005,0.58226665766161
"sot",760472,"2026-06-25","Tunisia","Netherlands",4,8,3.22759932375317,3.99175824175824,2.27692845233227,1.71869868421244,1.63288488837202,2.16367282393103,3,0.140005837812149,0.362603957126879
"sot",760472,"2026-06-25","Netherlands","Tunisia",7,7,4.07989926739927,3.99175824175824,6.3553172849583,2.76255453722617,2.82729703128886,1.93543583449896,4,0.174739348661522,0.0149331352437929
"sot",760473,"2026-06-25","Curaçao","Ivory Coast",2,2,3.56554160125589,3.99175824175824,2.89399808888361,1.7160568535394,1.9164418304511,1.46186733376928,4,0.227950685269162,0.108263593921784
"sot",760473,"2026-06-25","Ivory Coast","Curaçao",3,2,3.70839874411303,3.99175824175824,5.43180091472759,1.56835767906937,1.63082232318567,2.14674816656686,4,0.257656081214657,0.62481415315926
"sot",760474,"2026-06-26","Senegal","Iraq",12,9,3.49620060790274,3.98936170212766,4.94941378644503,8.46329304432215,7.37300127338466,5.7453985710657,3,0.103394725780949,0.0166352671221257
"sot",760474,"2026-06-26","Iraq","Senegal",1,2,2.99240121580547,3.98936170212766,2.97035576715302,1.89632506849166,2.60573045842725,1.88167403459208,3,0.330746128254059,0.325054679845229
"sot",760475,"2026-06-26","Norway","France",4,2,4.56382978723404,3.98936170212766,3.32436788267361,1.66923507094994,1.63289055767398,1.69730353077984,5,0.23036864538067,0.0584972561927105
"sot",760475,"2026-06-26","France","Norway",9,16,4.61651469098278,3.98936170212766,4.90394454321395,3.65158195053995,4.33850798890547,3.39541301248594,5,0.260243225856244,0.209312266734897
"sot",760476,"2026-06-26","Egypt","Iran",3,5,3.59468085106383,3.98936170212766,3.69849158301421,1.54807468594116,1.63022744025449,1.5664758834636,4,0.233920450755506,0.255562475586515
