match_id,competition_name,season_name,competition_stage,match_date,kick_off,referee_name,stadium_name,team_id,team_name,opponent_name,player_id,player_name,jersey_number,position_primary,positions_played,is_starter,minutes_played,shots,shots_on_target,goals,assists,key_passes,fouls_committed,fouls_won,yellow_cards,red_cards,xg_total
7545,FIFA World Cup 2018,2018,Group Stage,2018-06-21,18:00:00.000,Ravshan Irmatov,Stadion Nizhny Novgorod (Nizhniy Novgorod),779,Argentina,Croatia,5499,Maximiliano Eduardo Meza,13,Left Attacking Midfield,Left Attacking Midfield;Left Defensive Midfield;Left Midfield,True,94.1,3,1,0,0,1,2,2,0,0,0.3391
7545,FIFA World Cup 2018,2018,Group Stage,2018-06-21,18:00:00.000,Ravshan Irmatov,Stadion Nizhny Novgorod (Nizhniy Novgorod),779,Argentina,Croatia,5503,Lionel Andrés Messi Cuccittini,10,Right Attacking Midfield,Center Attacking Midfield;Right Attacking Midfield,True,94.1,1,0,0,0,2,2,4,0,0,0.2575
7545,FIFA World Cup 2018,2018,Group Stage,2018-06-21,18:00:00.000,Ravshan Irmatov,Stadion Nizhny Novgorod (Nizhniy Novgorod),779,Argentina,Croatia,5504,Éver Maximiliano David Banega,7,,,False,0,0,0,0,0,0,0,0,0,0,0.0
7545,FIFA World Cup 2018,2018,Group Stage,2018-06-21,18:00:00.000,Ravshan Irmatov,Stadion Nizhny Novgorod (Nizhniy Novgorod),779,Argentina,Croatia,5506,Javier Alejandro Mascherano,14,Left Center Midfield,Center Defensive Midfield;Left Center Midfield;Left Defensive Midfield;Right Defensive Midfield,True,94.1,0,0,0,0,0,5,1,0,0,0.0
7545,FIFA World Cup 2018,2018,Group Stage,2018-06-21,18:00:00.000,Ravshan Irmatov,Stadion Nizhny Novgorod (Nizhniy Novgorod),779,Argentina,Croatia,5507,Nicolás Alejandro Tagliafico,3,Left Center Back,Left Center Back,True,94.1,0,0,0,0,1,4,2,1,0,0.0
7545,FIFA World Cup 2018,2018,Group Stage,2018-06-21,18:00:00.000,Ravshan Irmatov,Stadion Nizhny Novgorod (Nizhniy Novgorod),779,Argentina,Croatia,5510,Lucas Rodrigo Biglia,5,,,False,0,0,0,0,0,0,0,0,0,0,0.0
7545,FIFA World Cup 2018,2018,Group Stage,2018-06-21,18:00:00.000,Ravshan Irmatov,Stadion Nizhny Novgorod (Nizhniy Novgorod),779,Argentina,Croatia,5513,Eduardo Antonio Salvio,18,Right Midfield,Right Midfield,True,55.6,0,0,0,0,1,0,3,0,0,0.0
7545,FIFA World Cup 2018,2018,Group Stage,2018-06-21,18:00:00.000,Ravshan Irmatov,Stadion Nizhny Novgorod (Nizhniy Novgorod),779,Argentina,Croatia,5741,Enzo Nicolás Pérez,15,Right Center Midfield,Center Midfield;Right Center Midfield;Right Defensive Midfield,True,67.8,1,0,0,0,0,1,0,0,0,0.3364
7545,FIFA World Cup 2018,2018,Group Stage,2018-06-21,18:00:00.000,Ravshan Irmatov,Stadion Nizhny Novgorod (Nizhniy Novgorod),779,Argentina,Croatia,5742,Gabriel Iván Mercado,2,Right Center Back,Right Back;Right Center Back,True,93.8,0,0,0,0,0,3,2,1,0,0.0
7545,FIFA World Cup 2018,2018,Group Stage,2018-06-21,18:00:00.000,Ravshan Irmatov,Stadion Nizhny Novgorod (Nizhniy Novgorod),779,Argentina,Croatia,5743,Paulo Bruno Exequiel Dybala,21,Right Defensive Midfield,Right Defensive Midfield;Right Midfield,False,26.3,1,0,0,0,0,0,2,0,0,0.0111
7545,FIFA World Cup 2018,2018,Group Stage,2018-06-21,18:00:00.000,Ravshan Irmatov,Stadion Nizhny Novgorod (Nizhniy Novgorod),779,Argentina,Croatia,6312,Franco Armani,12,,,False,0,0,0,0,0,0,0,0,0,0,0.0
