question,source,match_id,date,team_a,team_b,n_prior,predicted_rate,actual,brier_wf,brier_naive
q5_goal_each_half,AFCON2023,3920393,2024-01-16,Tunisia,Namibia,7,0.8571428571428571,0,0.7346938775510203,0.25
q5_goal_each_half,AFCON2023,3920392,2024-01-16,Burkina Faso,Mauritania,7,0.8571428571428571,0,0.7346938775510203,0.25
q5_goal_each_half,AFCON2023,3920391,2024-01-16,Mali,South Africa,7,0.8571428571428571,0,0.7346938775510203,0.25
q5_goal_each_half,AFCON2023,3920395,2024-01-17,Congo DR,Zambia,10,0.6,0,0.36,0.25
q5_goal_each_half,AFCON2023,3920394,2024-01-17,Morocco,Tanzania,10,0.6,1,0.16000000000000003,0.25
q5_goal_each_half,AFCON2023,3920397,2024-01-18,Equatorial Guinea,Guinea-Bissau,12,0.5833333333333334,1,0.17361111111111108,0.25
q5_goal_each_half,AFCON2023,3920396,2024-01-18,Egypt,Ghana,12,0.5833333333333334,1,0.17361111111111108,0.25
q5_goal_each_half,AFCON2023,3920398,2024-01-18,Côte d'Ivoire,Nigeria,12,0.5833333333333334,0,0.34027777777777785,0.25
q5_goal_each_half,AFCON2023,3920399,2024-01-19,Cape Verde Islands,Mozambique,15,0.6,1,0.16000000000000003,0.25
q5_goal_each_half,AFCON2023,3920400,2024-01-19,Senegal,Cameroon,15,0.6,1,0.16000000000000003,0.25
q5_goal_each_half,AFCON2023,3920401,2024-01-19,Guinea,Gambia,15,0.6,0,0.36,0.25
q5_goal_each_half,AFCON2023,3920404,2024-01-20,Tunisia,Mali,18,0.6111111111111112,0,0.37345679012345684,0.25
q5_goal_each_half,AFCON2023,3920403,2024-01-20,Mauritania,Angola,18,0.6111111111111112,1,0.15123456790123452,0.25
q5_goal_each_half,AFCON2023,3920402,2024-01-20,Algeria,Burkina Faso,18,0.6111111111111112,1,0.15123456790123452,0.25
q5_goal_each_half,AFCON2023,3920407,2024-01-21,South Africa,Namibia,21,0.6190476190476191,1,0.14512471655328796,0.25
q5_goal_each_half,AFCON2023,3920405,2024-01-21,Morocco,Congo DR,21,0.6190476190476191,1,0.14512471655328796,0.25
q5_goal_each_half,AFCON2023,3920406,2024-01-21,Zambia,Tanzania,21,0.6190476190476191,1,0.14512471655328796,0.25
q5_goal_each_half,AFCON2023,3920409,2024-01-22,Guinea-Bissau,Nigeria,24,0.6666666666666666,0,0.4444444444444444,0.25
q5_goal_each_half,AFCON2023,3920408,2024-01-22,Equatorial Guinea,Côte d'Ivoire,24,0.6666666666666666,1,0.11111111111111113,0.25
q5_goal_each_half,AFCON2023,3920410,2024-01-22,Mozambique,Ghana,24,0.6666666666666666,1,0.11111111111111113,0.25
q5_goal_each_half,AFCON2023,3920411,2024-01-22,Cape Verde Islands,Egypt,24,0.6666666666666666,1,0.11111111111111113,0.25
q5_goal_each_half,AFCON2023,3920413,2024-01-23,Gambia,Cameroon,28,0.6785714285714286,0,0.46045918367346944,0.25
q5_goal_each_half,AFCON2023,3920412,2024-01-23,Guinea,Senegal,28,0.6785714285714286,0,0.46045918367346944,0.25
q5_goal_each_half,AFCON2023,3920415,2024-01-23,Mauritania,Algeria,28,0.6785714285714286,0,0.46045918367346944,0.25
q5_goal_each_half,AFCON2023,3920414,2024-01-23,Angola,Burkina Faso,28,0.6785714285714286,1,0.10331632653061222,0.25
q5_goal_each_half,AFCON2023,3920417,2024-01-24,Namibia,Mali,32,0.625,0,0.390625,0.25
q5_goal_each_half,AFCON2023,3920416,2024-01-24,South Africa,Tunisia,32,0.625,0,0.390625,0.25
q5_goal_each_half,AFCON2023,3920419,2024-01-24,Zambia,Morocco,32,0.625,0,0.390625,0.25
q5_goal_each_half,AFCON2023,3920418,2024-01-24,Tanzania,Congo DR,32,0.625,0,0.390625,0.25
q5_goal_each_half,AFCON2023,3922237,2024-01-27,Angola,Namibia,36,0.5555555555555556,1,0.19753086419753085,0.25
q5_goal_each_half,AFCON2023,3922238,2024-01-27,Nigeria,Cameroon,36,0.5555555555555556,1,0.19753086419753085,0.25
q5_goal_each_half,AFCON2023,3922240,2024-01-28,Egypt,Congo DR,38,0.5789473684210527,0,0.33518005540166207,0.25
q5_goal_each_half,AFCON2023,3922239,2024-01-28,Equatorial Guinea,Guinea,38,0.5789473684210527,0,0.33518005540166207,0.25
q5_goal_each_half,AFCON2023,3922242,2024-01-29,Senegal,Côte d'Ivoire,40,0.55,1,0.20249999999999996,0.25
q5_goal_each_half,AFCON2023,3922241,2024-01-29,Cape Verde Islands,Mauritania,40,0.55,0,0.30250000000000005,0.25
q5_goal_each_half,AFCON2023,3922244,2024-01-30,Mali,Burkina Faso,42,0.5476190476190477,1,0.20464852607709746,0.25
q5_goal_each_half,AFCON2023,3922243,2024-01-30,Morocco,South Africa,42,0.5476190476190477,0,0.2998866213151928,0.25
q5_goal_each_half,AFCON2023,3922356,2024-02-02,Congo DR,Guinea,44,0.5454545454545454,1,0.20661157024793392,0.25
q5_goal_each_half,AFCON2023,3922321,2024-02-02,Nigeria,Angola,44,0.5454545454545454,0,0.29752066115702475,0.25
q5_goal_each_half,AFCON2023,3922658,2024-02-03,Cape Verde Islands,South Africa,46,0.5434782608695652,0,0.2953686200378072,0.25
q5_goal_each_half,AFCON2023,3922659,2024-02-03,Mali,Côte d'Ivoire,46,0.5434782608695652,0,0.2953686200378072,0.25
q5_goal_each_half,AFCON2023,3922838,2024-02-07,Côte d'Ivoire,Congo DR,48,0.5208333333333334,0,0.27126736111111116,0.25
q5_goal_each_half,AFCON2023,3922837,2024-02-07,Nigeria,South Africa,48,0.5208333333333334,0,0.27126736111111116,0.25
q5_goal_each_half,AFCON2023,3923880,2024-02-10,South Africa,Congo DR,50,0.5,0,0.25,0.25
q5_goal_each_half,AFCON2023,3923881,2024-02-11,Nigeria,Côte d'Ivoire,51,0.49019607843137253,1,0.2599000384467512,0.25
q5_goal_each_half,Euro2024,3930158,2024-06-14,Germany,Scotland,52,0.5,1,0.25,0.25
q5_goal_each_half,Euro2024,3930159,2024-06-15,Hungary,Switzerland,53,0.5094339622641509,1,0.24065503737985047,0.25
q5_goal_each_half,Euro2024,3930160,2024-06-15,Spain,Croatia,53,0.5094339622641509,0,0.2595229619081524,0.25
q5_goal_each_half,Euro2024,3930161,2024-06-15,Italy,Albania,53,0.5094339622641509,0,0.2595229619081524,0.25
q5_goal_each_half,Euro2024,3930163,2024-06-16,Serbia,England,56,0.5,0,0.25,0.25
q5_goal_each_half,Euro2024,3938637,2024-06-16,Poland,Netherlands,56,0.5,1,0.25,0.25
q5_goal_each_half,Euro2024,3930162,2024-06-16,Slovenia,Denmark,56,0.5,1,0.25,0.25
q5_goal_each_half,Euro2024,3938638,2024-06-17,Romania,Ukraine,59,0.5084745762711864,1,0.24159724217178974,0.25
q5_goal_each_half,Euro2024,3930165,2024-06-17,Austria,France,59,0.5084745762711864,0,0.2585463947141626,0.25
q5_goal_each_half,Euro2024,3930164,2024-06-17,Belgium,Slovakia,59,0.5084745762711864,0,0.2585463947141626,0.25
q5_goal_each_half,Euro2024,3930166,2024-06-18,Portugal,Czech Republic,62,0.5,0,0.25,0.25
q5_goal_each_half,Euro2024,3938639,2024-06-18,Turkey,Georgia,62,0.5,1,0.25,0.25
q5_goal_each_half,Euro2024,3930169,2024-06-19,Scotland,Switzerland,64,0.5,0,0.25,0.25
q5_goal_each_half,Euro2024,3930167,2024-06-19,Croatia,Albania,64,0.5,1,0.25,0.25
q5_goal_each_half,Euro2024,3930168,2024-06-19,Germany,Hungary,64,0.5,1,0.25,0.25
q5_goal_each_half,Euro2024,3930170,2024-06-20,Slovenia,Serbia,67,0.5074626865671642,0,0.2575183782579639,0.25
q5_goal_each_half,Euro2024,3930171,2024-06-20,Denmark,England,67,0.5074626865671642,0,0.2575183782579639,0.25
q5_goal_each_half,Euro2024,3930172,2024-06-20,Spain,Italy,67,0.5074626865671642,0,0.2575183782579639,0.25
q5_goal_each_half,Euro2024,3938641,2024-06-21,Poland,Austria,70,0.4857142857142857,1,0.2644897959183673,0.25
q5_goal_each_half,Euro2024,3938640,2024-06-21,Slovakia,Ukraine,70,0.4857142857142857,1,0.2644897959183673,0.25
q5_goal_each_half,Euro2024,3930173,2024-06-21,Netherlands,France,70,0.4857142857142857,0,0.23591836734693877,0.25
q5_goal_each_half,CopaAmerica2024,3939969,2024-06-21,Argentina,Canada,70,0.4857142857142857,0,0.23591836734693877,0.25
q5_goal_each_half,Euro2024,3938642,2024-06-22,Georgia,Czech Republic,74,0.4864864864864865,1,0.2636961285609934,0.25
q5_goal_each_half,Euro2024,3930174,2024-06-22,Turkey,Portugal,74,0.4864864864864865,1,0.2636961285609934,0.25
q5_goal_each_half,Euro2024,3930175,2024-06-22,Belgium,Romania,74,0.4864864864864865,1,0.2636961285609934,0.25
q5_goal_each_half,CopaAmerica2024,3939970,2024-06-22,Peru,Chile,74,0.4864864864864865,0,0.23666910153396642,0.25
q5_goal_each_half,CopaAmerica2024,3939972,2024-06-22,Ecuador,Venezuela,74,0.4864864864864865,1,0.2636961285609934,0.25
q5_goal_each_half,Euro2024,3930176,2024-06-23,Switzerland,Germany,79,0.5063291139240507,1,0.24371094375901295,0.25
q5_goal_each_half,Euro2024,3930177,2024-06-23,Scotland,Hungary,79,0.5063291139240507,0,0.25636917160711425,0.25
q5_goal_each_half,CopaAmerica2024,3939974,2024-06-23,United States,Bolivia,79,0.5063291139240507,0,0.25636917160711425,0.25
q5_goal_each_half,CopaAmerica2024,3939971,2024-06-23,Mexico,Jamaica,79,0.5063291139240507,0,0.25636917160711425,0.25
q5_goal_each_half,Euro2024,3930178,2024-06-24,Croatia,Italy,83,0.4939759036144578,0,0.2440121933517201,0.25
q5_goal_each_half,Euro2024,3930179,2024-06-24,Albania,Spain,83,0.4939759036144578,0,0.2440121933517201,0.25
q5_goal_each_half,CopaAmerica2024,3939975,2024-06-24,Colombia,Paraguay,83,0.4939759036144578,1,0.2560603861228046,0.25
q5_goal_each_half,CopaAmerica2024,3939973,2024-06-24,Uruguay,Panama,83,0.4939759036144578,1,0.2560603861228046,0.25
q5_goal_each_half,Euro2024,3930181,2024-06-25,England,Slovenia,87,0.4942528735632184,0,0.24428590302549874,0.25
q5_goal_each_half,Euro2024,3938643,2024-06-25,France,Poland,87,0.4942528735632184,0,0.24428590302549874,0.25
q5_goal_each_half,Euro2024,3930180,2024-06-25,Netherlands,Austria,87,0.4942528735632184,1,0.255780155899062,0.25
q5_goal_each_half,Euro2024,3930182,2024-06-25,Denmark,Serbia,87,0.4942528735632184,0,0.24428590302549874,0.25
q5_goal_each_half,CopaAmerica2024,3939978,2024-06-25,Peru,Canada,87,0.4942528735632184,0,0.24428590302549874,0.25
q5_goal_each_half,CopaAmerica2024,3939976,2024-06-25,Brazil,Costa Rica,87,0.4942528735632184,0,0.24428590302549874,0.25
q5_goal_each_half,Euro2024,3938644,2024-06-26,Georgia,Portugal,93,0.4731182795698925,1,0.27760434732338996,0.25
q5_goal_each_half,Euro2024,3938645,2024-06-26,Ukraine,Belgium,93,0.4731182795698925,0,0.22384090646317495,0.25
q5_goal_each_half,Euro2024,3930184,2024-06-26,Czech Republic,Turkey,93,0.4731182795698925,0,0.22384090646317495,0.25
q5_goal_each_half,Euro2024,3930183,2024-06-26,Slovakia,Romania,93,0.4731182795698925,0,0.22384090646317495,0.25
q5_goal_each_half,CopaAmerica2024,3939980,2024-06-26,Ecuador,Jamaica,93,0.4731182795698925,1,0.27760434732338996,0.25
q5_goal_each_half,CopaAmerica2024,3939977,2024-06-26,Chile,Argentina,93,0.4731182795698925,0,0.22384090646317495,0.25
q5_goal_each_half,CopaAmerica2024,3939979,2024-06-27,Venezuela,Mexico,99,0.46464646464646464,0,0.21589633710845832,0.25
q5_goal_each_half,CopaAmerica2024,3939981,2024-06-27,Panama,United States,99,0.46464646464646464,1,0.286603407815529,0.25
q5_goal_each_half,CopaAmerica2024,3939982,2024-06-28,Uruguay,Bolivia,101,0.46534653465346537,1,0.2858543280070582,0.25
q5_goal_each_half,CopaAmerica2024,3939984,2024-06-28,Colombia,Costa Rica,101,0.46534653465346537,1,0.2858543280070582,0.25
q5_goal_each_half,Euro2024,3940983,2024-06-29,Germany,Denmark,103,0.47572815533980584,0,0.22631727778301444,0.25
q5_goal_each_half,Euro2024,3940878,2024-06-29,Switzerland,Italy,103,0.47572815533980584,1,0.27486096710340274,0.25
q5_goal_each_half,CopaAmerica2024,3939983,2024-06-29,Paraguay,Brazil,103,0.47572815533980584,1,0.27486096710340274,0.25
q5_goal_each_half,Euro2024,3941018,2024-06-30,Spain,Georgia,106,0.4811320754716981,1,0.2692239231043076,0.25
q5_goal_each_half,Euro2024,3941017,2024-06-30,England,Slovakia,106,0.4811320754716981,1,0.2692239231043076,0.25
q5_goal_each_half,CopaAmerica2024,3939986,2024-06-30,Argentina,Peru,106,0.4811320754716981,0,0.2314880740477038,0.25
q5_goal_each_half,CopaAmerica2024,3939985,2024-06-30,Canada,Chile,106,0.4811320754716981,0,0.2314880740477038,0.25
q5_goal_each_half,Euro2024,3941019,2024-07-01,France,Belgium,110,0.4818181818181818,0,0.23214876033057852,0.25
q5_goal_each_half,Euro2024,3941020,2024-07-01,Portugal,Slovenia,110,0.4818181818181818,0,0.23214876033057852,0.25
q5_goal_each_half,CopaAmerica2024,3939987,2024-07-01,Jamaica,Venezuela,110,0.4818181818181818,0,0.23214876033057852,0.25
q5_goal_each_half,CopaAmerica2024,3939988,2024-07-01,Mexico,Ecuador,110,0.4818181818181818,0,0.23214876033057852,0.25
q5_goal_each_half,Euro2024,3941022,2024-07-02,Austria,Turkey,114,0.4649122807017544,1,0.2863188673437981,0.25
q5_goal_each_half,Euro2024,3941021,2024-07-02,Romania,Netherlands,114,0.4649122807017544,1,0.2863188673437981,0.25
q5_goal_each_half,CopaAmerica2024,3939990,2024-07-02,United States,Uruguay,114,0.4649122807017544,0,0.21614342874730685,0.25
q5_goal_each_half,CopaAmerica2024,3939989,2024-07-02,Bolivia,Panama,114,0.4649122807017544,1,0.2863188673437981,0.25
q5_goal_each_half,CopaAmerica2024,3939991,2024-07-03,Brazil,Colombia,118,0.4745762711864407,0,0.2252226371732261,0.25
q5_goal_each_half,CopaAmerica2024,3939992,2024-07-03,Costa Rica,Paraguay,118,0.4745762711864407,1,0.27607009480034467,0.25
q5_goal_each_half,Euro2024,3942349,2024-07-05,Portugal,France,120,0.475,0,0.225625,0.25
q5_goal_each_half,Euro2024,3942226,2024-07-05,Spain,Germany,120,0.475,0,0.225625,0.25
q5_goal_each_half,CopaAmerica2024,3942228,2024-07-05,Argentina,Ecuador,120,0.475,1,0.275625,0.25
q5_goal_each_half,Euro2024,3942227,2024-07-06,England,Switzerland,123,0.4715447154471545,0,0.2223544186661379,0.25
q5_goal_each_half,Euro2024,3942382,2024-07-06,Netherlands,Turkey,123,0.4715447154471545,1,0.2792649877718289,0.25
q5_goal_each_half,CopaAmerica2024,3942416,2024-07-06,Colombia,Panama,123,0.4715447154471545,1,0.2792649877718289,0.25
q5_goal_each_half,CopaAmerica2024,3942229,2024-07-06,Venezuela,Canada,123,0.4715447154471545,1,0.2792649877718289,0.25
q5_goal_each_half,CopaAmerica2024,3942415,2024-07-07,Uruguay,Brazil,127,0.48031496062992124,0,0.2307024614049228,0.25
q5_goal_each_half,Euro2024,3942752,2024-07-09,Spain,France,128,0.4765625,0,0.22711181640625,0.25
q5_goal_each_half,Euro2024,3942819,2024-07-10,Netherlands,England,129,0.4728682170542636,1,0.277867916591551,0.25
q5_goal_each_half,CopaAmerica2024,3942785,2024-07-10,Argentina,Canada,129,0.4728682170542636,1,0.277867916591551,0.25
q5_goal_each_half,CopaAmerica2024,3942852,2024-07-11,Uruguay,Colombia,131,0.48091603053435117,0,0.231280228424917,0.25
q5_goal_each_half,Euro2024,3943043,2024-07-14,Spain,England,132,0.4772727272727273,0,0.22778925619834714,0.25
q5_goal_each_half,CopaAmerica2024,3943076,2024-07-14,Canada,Uruguay,132,0.4772727272727273,1,0.2732438016528925,0.25
q5_goal_each_half,CopaAmerica2024,3943077,2024-07-15,Argentina,Colombia,134,0.47761194029850745,0,0.22811316551570504,0.25
q5_goal_each_half,WC2026_ESPN,760415,2026-06-11,Mexico,South Africa,135,0.4740740740740741,1,0.2765980795610425,0.25
q5_goal_each_half,WC2026_ESPN,760414,2026-06-12,South Korea,Czechia,136,0.47794117647058826,0,0.22842776816608998,0.25
q5_goal_each_half,WC2026_ESPN,760416,2026-06-12,Canada,Bosnia-Herzegovina,136,0.47794117647058826,1,0.27254541522491343,0.25
q5_goal_each_half,WC2026_ESPN,760417,2026-06-13,United States,Paraguay,138,0.4782608695652174,1,0.2722117202268431,0.25
q5_goal_each_half,WC2026_ESPN,760419,2026-06-13,Brazil,Morocco,138,0.4782608695652174,0,0.2287334593572779,0.25
q5_goal_each_half,WC2026_ESPN,760420,2026-06-13,Qatar,Switzerland,138,0.4782608695652174,1,0.2722117202268431,0.25
q5_goal_each_half,WC2026_ESPN,760418,2026-06-14,Haiti,Scotland,141,0.48226950354609927,0,0.23258387405060105,0.25
q5_goal_each_half,WC2026_ESPN,760421,2026-06-14,Australia,Türkiye,141,0.48226950354609927,1,0.26804486695840246,0.25
q5_goal_each_half,WC2026_ESPN,760422,2026-06-14,Germany,Curaçao,141,0.48226950354609927,1,0.26804486695840246,0.25
q5_goal_each_half,WC2026_ESPN,760423,2026-06-14,Ivory Coast,Ecuador,141,0.48226950354609927,0,0.23258387405060105,0.25
q5_goal_each_half,WC2026_ESPN,760425,2026-06-14,Netherlands,Japan,141,0.48226950354609927,0,0.23258387405060105,0.25
q5_goal_each_half,WC2026_ESPN,760428,2026-06-15,Spain,Cape Verde,146,0.4794520547945205,0,0.2298742728466879,0.25
q5_goal_each_half,WC2026_ESPN,760424,2026-06-15,Sweden,Tunisia,146,0.4794520547945205,1,0.27097016325764695,0.25
q5_goal_each_half,WC2026_ESPN,760426,2026-06-15,Belgium,Egypt,146,0.4794520547945205,1,0.27097016325764695,0.25
q5_goal_each_half,WC2026_ESPN,760429,2026-06-15,Saudi Arabia,Uruguay,146,0.4794520547945205,1,0.27097016325764695,0.25
q5_goal_each_half,WC2026_ESPN,760432,2026-06-16,France,Senegal,150,0.4866666666666667,0,0.23684444444444447,0.25
q5_goal_each_half,WC2026_ESPN,760427,2026-06-16,Iran,New Zealand,150,0.4866666666666667,1,0.2635111111111111,0.25
q5_goal_each_half,WC2026_ESPN,760430,2026-06-16,Iraq,Norway,150,0.4866666666666667,1,0.2635111111111111,0.25
q5_goal_each_half,WC2026_ESPN,760431,2026-06-17,Austria,Jordan,153,0.49019607843137253,1,0.2599000384467512,0.25
q5_goal_each_half,WC2026_ESPN,760433,2026-06-17,Argentina,Algeria,153,0.49019607843137253,1,0.2599000384467512,0.25
q5_goal_each_half,WC2026_ESPN,760434,2026-06-17,Ghana,Panama,153,0.49019607843137253,0,0.24029219530949633,0.25
q5_goal_each_half,WC2026_ESPN,760435,2026-06-17,Portugal,Congo DR,153,0.49019607843137253,0,0.24029219530949633,0.25
q5_goal_each_half,WC2026_ESPN,760437,2026-06-17,England,Croatia,153,0.49019607843137253,1,0.2599000384467512,0.25
q5_goal_each_half,WC2026_ESPN,760436,2026-06-18,Uzbekistan,Colombia,158,0.4936708860759494,1,0.25636917160711425,0.25
q5_goal_each_half,WC2026_ESPN,760438,2026-06-18,Czechia,South Africa,158,0.4936708860759494,1,0.25636917160711425,0.25
q5_goal_each_half,WC2026_ESPN,760439,2026-06-18,Switzerland,Bosnia-Herzegovina,158,0.4936708860759494,0,0.243710943759013,0.25
q5_goal_each_half,WC2026_ESPN,760440,2026-06-18,Canada,Qatar,158,0.4936708860759494,1,0.25636917160711425,0.25
q5_goal_each_half,WC2026_ESPN,760441,2026-06-19,Mexico,South Korea,162,0.5,0,0.25,0.25
q5_goal_each_half,WC2026_ESPN,760442,2026-06-19,United States,Australia,162,0.5,0,0.25,0.25
q5_goal_each_half,WC2026_ESPN,760445,2026-06-19,Scotland,Morocco,162,0.5,0,0.25,0.25
q5_goal_each_half,WC2026_ESPN,760443,2026-06-20,Türkiye,Paraguay,165,0.4909090909090909,0,0.24099173553719008,0.25
q5_goal_each_half,WC2026_ESPN,760444,2026-06-20,Brazil,Haiti,165,0.4909090909090909,0,0.24099173553719008,0.25
q5_goal_each_half,WC2026_ESPN,760447,2026-06-20,Netherlands,Sweden,165,0.4909090909090909,1,0.2591735537190082,0.25
q5_goal_each_half,WC2026_ESPN,760448,2026-06-20,Germany,Ivory Coast,165,0.4909090909090909,1,0.2591735537190082,0.25
q5_goal_each_half,WC2026_ESPN,760453,2026-06-21,Spain,Saudi Arabia,169,0.4911242603550296,1,0.2589545183992156,0.25
q5_goal_each_half,WC2026_ESPN,760446,2026-06-21,Ecuador,Curaçao,169,0.4911242603550296,0,0.2412030391092749,0.25
q5_goal_each_half,WC2026_ESPN,760449,2026-06-21,Tunisia,Japan,169,0.4911242603550296,1,0.2589545183992156,0.25
q5_goal_each_half,WC2026_ESPN,760450,2026-06-21,Uruguay,Cape Verde,169,0.4911242603550296,1,0.2589545183992156,0.25
q5_goal_each_half,WC2026_ESPN,760451,2026-06-21,Belgium,Iran,169,0.4911242603550296,0,0.2412030391092749,0.25
q5_goal_each_half,WC2026_ESPN,760457,2026-06-22,France,Iraq,174,0.4942528735632184,1,0.255780155899062,0.25
q5_goal_each_half,WC2026_ESPN,760452,2026-06-22,New Zealand,Egypt,174,0.4942528735632184,1,0.255780155899062,0.25
q5_goal_each_half,WC2026_ESPN,760456,2026-06-22,Argentina,Austria,174,0.4942528735632184,1,0.255780155899062,0.25
q5_goal_each_half,WC2026_ESPN,760454,2026-06-23,Norway,Senegal,177,0.5028248587570622,1,0.24718312106993517,0.25
q5_goal_each_half,WC2026_ESPN,760455,2026-06-23,Jordan,Algeria,177,0.5028248587570622,1,0.24718312106993517,0.25
q5_goal_each_half,WC2026_ESPN,760458,2026-06-23,England,Ghana,177,0.5028248587570622,0,0.2528328385840595,0.25
q5_goal_each_half,WC2026_ESPN,760460,2026-06-23,Panama,Croatia,177,0.5028248587570622,0,0.2528328385840595,0.25
q5_goal_each_half,WC2026_ESPN,760461,2026-06-23,Portugal,Uzbekistan,177,0.5028248587570622,1,0.24718312106993517,0.25
q5_goal_each_half,WC2026_ESPN,760459,2026-06-24,Colombia,Congo DR,182,0.5054945054945055,0,0.25552469508513465,0.25
q5_goal_each_half,WC2026_ESPN,760462,2026-06-24,Bosnia-Herzegovina,Qatar,182,0.5054945054945055,1,0.24453568409612367,0.25
q5_goal_each_half,WC2026_ESPN,760463,2026-06-24,Switzerland,Canada,182,0.5054945054945055,0,0.25552469508513465,0.25
q5_goal_each_half,WC2026_ESPN,760464,2026-06-24,Morocco,Haiti,182,0.5054945054945055,1,0.24453568409612367,0.25
q5_goal_each_half,WC2026_ESPN,760465,2026-06-24,Scotland,Brazil,182,0.5054945054945055,1,0.24453568409612367,0.25
q5_goal_each_half,WC2026_ESPN,760466,2026-06-25,South Africa,South Korea,187,0.5080213903743316,0,0.25808573307786903,0.25
q5_goal_each_half,WC2026_ESPN,760467,2026-06-25,Czechia,Mexico,187,0.5080213903743316,0,0.25808573307786903,0.25
q5_goal_each_half,WC2026_ESPN,760468,2026-06-25,Ecuador,Germany,187,0.5080213903743316,1,0.24204295232920583,0.25
q5_goal_each_half,WC2026_ESPN,760471,2026-06-25,Japan,Sweden,187,0.5080213903743316,0,0.25808573307786903,0.25
q5_goal_each_half,WC2026_ESPN,760472,2026-06-25,Tunisia,Netherlands,187,0.5080213903743316,1,0.24204295232920583,0.25
q5_goal_each_half,WC2026_ESPN,760473,2026-06-25,Curaçao,Ivory Coast,187,0.5080213903743316,1,0.24204295232920583,0.25
q5_goal_each_half,WC2026_ESPN,760475,2026-06-26,Norway,France,193,0.5077720207253886,1,0.24228838358076724,0.25
q5_goal_each_half,WC2026_ESPN,760469,2026-06-26,Paraguay,Australia,193,0.5077720207253886,0,0.2578324250315445,0.25
q5_goal_each_half,WC2026_ESPN,760470,2026-06-26,Türkiye,United States,193,0.5077720207253886,1,0.24228838358076724,0.25
q5_goal_each_half,WC2026_ESPN,760474,2026-06-26,Senegal,Iraq,193,0.5077720207253886,1,0.24228838358076724,0.25
q5_goal_each_half,WC2026_ESPN,760479,2026-06-27,Uruguay,Spain,197,0.5126903553299492,0,0.2628514004483496,0.25
q5_goal_each_half,WC2026_ESPN,760476,2026-06-27,Egypt,Iran,197,0.5126903553299492,0,0.2628514004483496,0.25
q5_goal_each_half,WC2026_ESPN,760477,2026-06-27,New Zealand,Belgium,197,0.5126903553299492,1,0.23747068978845115,0.25
q5_goal_each_half,WC2026_ESPN,760478,2026-06-27,Cape Verde,Saudi Arabia,197,0.5126903553299492,0,0.2628514004483496,0.25
q5_goal_each_half,WC2026_ESPN,760480,2026-06-27,Croatia,Ghana,197,0.5126903553299492,1,0.23747068978845115,0.25
q5_goal_each_half,WC2026_ESPN,760481,2026-06-27,Colombia,Portugal,197,0.5126903553299492,0,0.2628514004483496,0.25
q5_goal_each_half,WC2026_ESPN,760482,2026-06-27,Congo DR,Uzbekistan,197,0.5126903553299492,1,0.23747068978845115,0.25
q5_goal_each_half,WC2026_ESPN,760485,2026-06-27,Panama,England,197,0.5126903553299492,0,0.2628514004483496,0.25
q5_goal_each_half,WC2026_ESPN,760483,2026-06-28,Jordan,Argentina,205,0.5073170731707317,1,0.24273646638905413,0.25
q5_goal_each_half,WC2026_ESPN,760484,2026-06-28,Algeria,Austria,205,0.5073170731707317,1,0.24273646638905413,0.25
q5_goal_each_half,WC2026_ESPN,760486,2026-06-28,South Africa,Canada,205,0.5073170731707317,0,0.25737061273051753,0.25
q5_goal_each_half,WC2026_ESPN,760487,2026-06-29,Brazil,Japan,208,0.5096153846153846,1,0.2404770710059172,0.25
q5_goal_each_half,WC2026_ESPN,760489,2026-06-29,Germany,Paraguay,208,0.5096153846153846,1,0.2404770710059172,0.25
q5_goal_each_half,WC2026_ESPN,760492,2026-06-30,France,Sweden,210,0.5142857142857142,1,0.23591836734693883,0.25
q5_goal_each_half,WC2026_ESPN,760488,2026-06-30,Netherlands,Morocco,210,0.5142857142857142,0,0.2644897959183673,0.25
q5_goal_each_half,WC2026_ESPN,760490,2026-06-30,Ivory Coast,Norway,210,0.5142857142857142,1,0.23591836734693883,0.25
q5_goal_each_half,WC2026_ESPN,760491,2026-07-01,Mexico,Ecuador,213,0.5164319248826291,0,0.2667019330379775,0.25
q5_goal_each_half,WC2026_ESPN,760493,2026-07-01,Belgium,Senegal,213,0.5164319248826291,1,0.23383808327271924,0.25
q5_goal_each_half,WC2026_ESPN,760495,2026-07-01,England,Congo DR,213,0.5164319248826291,1,0.23383808327271924,0.25
q5_goal_each_half,WC2026_ESPN,760497,2026-07-02,Spain,Austria,216,0.5185185185185185,1,0.2318244170096022,0.25
q5_goal_each_half,WC2026_ESPN,760494,2026-07-02,United States,Bosnia-Herzegovina,216,0.5185185185185185,1,0.2318244170096022,0.25
q5_goal_each_half,WC2026_ESPN,760496,2026-07-02,Portugal,Croatia,216,0.5185185185185185,0,0.2688614540466392,0.25
q5_goal_each_half,WC2026_ESPN,760498,2026-07-03,Switzerland,Algeria,219,0.5205479452054794,1,0.22987427284668796,0.25
q5_goal_each_half,WC2026_ESPN,760499,2026-07-03,Australia,Egypt,219,0.5205479452054794,1,0.22987427284668796,0.25
q5_goal_each_half,WC2026_ESPN,760500,2026-07-03,Argentina,Cape Verde,219,0.5205479452054794,1,0.22987427284668796,0.25
q5_goal_each_half,WC2026_ESPN,760503,2026-07-04,Paraguay,France,222,0.527027027027027,0,0.2777574872169466,0.25
