"family","match_id","match_date","team_name","opponent_name","actual","n_prior","lambda_baseline","lambda_global","lambda_hier","nll_baseline","nll_global","nll_hier","threshold","brier_baseline","brier_hier"
"cards",760461,"2026-06-23","Uzbekistan","Portugal",1,1,1.49660852713178,1.59593023255814,1.53754621938023,1.09340696081465,1.12847344842201,1.10735843774801,1,0.0501259192554075,0.0461853588670237
"cards",760462,"2026-06-24","Bosnia and Herzegovina","Qatar",1,2,1.98944805194805,1.58522727272727,1.1933494100298,1.3015908125134,1.12449948594406,1.01658542628404,2,0.349435284870858,0.11220334022148
"cards",760462,"2026-06-24","Qatar","Bosnia and Herzegovina",1,5,1.99261363636364,1.58522727272727,1.37474256813975,1.30316647425566,1.12449948594406,1.05647607772075,2,0.350453565771349,0.159533508113228
"cards",760463,"2026-06-24","Switzerland","Canada",1,10,1.79507575757576,1.58522727272727,1.2208418547823,1.21002853174853,1.12449948594406,1.02130118910513,2,0.286970591325827,0.118950647777314
"cards",760463,"2026-06-24","Canada","Switzerland",2,5,1.89261363636364,1.58522727272727,1.38630362791273,1.30984331660062,1.35691887972079,1.42616891940472,2,0.189966727422252,0.355896216692691
"cards",760464,"2026-06-24","Morocco","Haiti",0,12,1.52506684491979,1.58522727272727,0.795949498830511,1.52506684491979,1.58522727272727,0.795949498830511,2,0.202976393469249,0.0360060498787303
"cards",760464,"2026-06-24","Haiti","Morocco",3,2,1.70373376623377,1.58522727272727,1.73043308595785,1.89702670828032,1.99480338160569,1.87707740753347,2,0.242149459005007,0.234114328503105
"cards",760465,"2026-06-24","Scotland","Brazil",1,2,1.70373376623377,1.58522727272727,1.58555532224335,1.1709115905066,1.12449948594406,1.12462061523939,2,0.257975777168296,0.221267061082483
"cards",760465,"2026-06-24","Brazil","Scotland",2,12,1.40741978609626,1.58522727272727,0.984536411965601,1.41705078852108,1.35691887972079,1.70885238522579,1,0.0599143298937253,0.139586217235718
"cards",760466,"2026-06-24","South Africa","South Korea",1,2,1.98944805194805,1.58522727272727,1.64530286782839,1.3015908125134,1.12449948594406,1.1473783863766,2,0.349435284870858,0.239686547537652
"cards",760466,"2026-06-24","South Korea","South Africa",1,9,1.85186688311688,1.58522727272727,0.979200037350085,1.23567262684289,1.12449948594406,1.00021936643069,2,0.305164429622965,0.0658383236908583
"cards",760467,"2026-06-24","Czech Republic","Mexico",0,2,1.27516233766234,1.58522727272727,1.47727945766159,1.27516233766234,1.58522727272727,1.47727945766159,1,0.519285099459827,0.595585977680959
"cards",760467,"2026-06-24","Mexico","Czech Republic",1,9,1.85186688311688,1.58522727272727,1.01105007586767,1.23567262684289,1.12449948594406,1.00006060602958,2,0.305164429622965,0.0719881799967172
"cards",760468,"2026-06-25","Ecuador","Germany",3,5,1.28571428571429,1.57142857142857,1.22422580715935,2.32353047009962,2.00723266942745,2.4090593262417,1,0.076426286990768,0.0864273057508648
"cards",760468,"2026-06-25","Germany","Ecuador",1,8,1.14285714285714,1.57142857142857,1.00904992201978,1.00932575023262,1.11944344768551,1.00004070514302,1,0.101701392304227,0.13290777078696
"cards",760469,"2026-06-25","Paraguay","Australia",1,2,2.12244897959184,1.57142857142857,1.37131475459275,1.36987837856109,1.11944344768551,1.05554480006104,2,0.392031389301576,0.1585824541297
"cards",760469,"2026-06-25","Australia","Paraguay",1,9,1.77551020408163,1.57142857142857,1.18869311410272,1.20142238353768,1.11944344768551,1.01583863391162,2,0.280727137242023,0.111077064346343
"cards",760470,"2026-06-25","Turkey","United States",0,2,1.40816326530612,1.57142857142857,1.22103001751754,1.40816326530612,1.57142857142857,1.22103001751754,1,0.570641062651596,0.49712901939796
"cards",760470,"2026-06-25","United States","Turkey",1,6,1.53246753246753,1.57142857142857,1.12202141883058,1.10558832985555,1.11944344768551,1.00688952204546,2,0.20519260580592,0.095496728071759
"cards",760471,"2026-06-25","Japan","Sweden",1,10,1.19047619047619,1.57142857142857,0.81514884936122,1.01612280333141,1.11944344768551,1.01953339452562,1,0.09246247606292,0.195871254824225
"cards",760471,"2026-06-25","Sweden","Japan",2,7,1.57142857142857,1.57142857142857,1.46428145210587,1.3606055045024,1.3606055045024,1.39469934113001,2,0.285379922463482,0.324729622219759
"cards",760472,"2026-06-25","Tunisia","Netherlands",0,8,1.37362637362637,1.57142857142857,1.57492310521491,1.37362637362637,1.57142857142857,1.57492310521491,1,0.557729445492161,0.628811775395108
"cards",760472,"2026-06-25","Netherlands","Tunisia",0,7,1.9047619047619,1.57142857142857,0.92906900595881,1.9047619047619,1.57142857142857,0.92906900595881,2,0.322172845102406,0.0567248235065827
"cards",760473,"2026-06-25","Curaçao","Ivory Coast",2,2,1.83673469387755,1.57142857142857,1.55660207037275,1.31390312999822,1.3606055045024,1.36473867972642,2,0.204300747625693,0.290588814507831
"cards",760473,"2026-06-25","Ivory Coast","Curaçao",1,2,1.55102040816327,1.57142857142857,0.940230441017162,1.11210736598756,1.11944344768551,1.00186072476135,2,0.210775843997122,0.0586931130832642
"cards",760474,"2026-06-26","Senegal","Iraq",2,9,1.41280395136778,1.55585106382979,0.916890986875003,1.41479843653143,1.36495283670581,1.78357155537977,1,0.0592726138911199,0.159808033651545
"cards",760474,"2026-06-26","Iraq","Senegal",3,2,1.39703647416413,1.55585106382979,1.34647121618853,2.185736376824,2.02154242153196,2.2457689165827,1,0.0611715572489427,0.0676814978634402
"cards",760475,"2026-06-26","Norway","France",1,2,1.11132218844985,1.55585106382979,1.28043831462326,1.0057717212291,1.11382835998783,1.03323586200921,1,0.108322284809026,0.0772370025417829
"cards",760475,"2026-06-26","France","Norway",1,16,1.22758358662614,1.55585106382979,0.936139325094333,1.02253591324685,1.11382835998783,1.00213028707967,1,0.0858488426112718,0.153772867724353
"cards",760476,"2026-06-26","Egypt","Iran",3,5,1.47792553191489,1.55585106382979,1.18841207521839,2.09776669045501,2.02154242153196,2.46231746807016,1,0.0520343571668343,0.0928449714494973
"cards",760476,"2026-06-26","Iran","Egypt",4,8,1.7522504091653,1.55585106382979,1.18960739076035,2.68670059988609,2.96581407880988,3.67316790528498,2,0.227714414515194,0.444071242536839
